Line	Spkr	StTime	Content	EnTime
86	LES_se0_ag2_f_01	94.6544	Yeah. [This is.]	95.3192
87	LES_int_01	95.0141	[initially, they were like-]	96.0599
88	LES_se0_ag2_f_01	95.6028	[Yeah.]	95.9618
89	LES_se0_ag2_f_01	96.1833	This is good.	96.7550
90	LES_int_01	96.7550	you're like alright.	97.6015
91	LES_se0_ag2_f_01	97.6015	Yeah.	97.8674
92	LES_se0_ag2_f_01	98.0004	The waterfront.	98.6996
93	LES_se0_ag2_f_01	98.6996	(pause 0.31)	99.0098
94	LES_se0_ag2_f_01	99.0098	It was, you know, homeless people who always relegated on the waterfront. [It was] nothing to walk	103.0674
95	LES_int_01	101.7923	[Yeah.]	102.2233
96	LES_se0_ag2_f_01	103.5301	you know, walk by. [And]	104.6912
97	LES_int_01	104.4430	[Yeah.]	104.9084
98	LES_se0_ag2_f_01	105.4047	I was just bike riding over there on the waterfront. I'm like, it is fucking bike lanes and shit like that.	109.6385
99	LES_se0_ag2_f_01	109.6385	(pause 0.23)	109.8646
100	LES_se0_ag2_f_01	109.8646	Why am I resenting these things?	111.4600
101	LES_int_01	111.4600	Yeah.	111.8367
102	LES_se0_ag2_f_01	111.8367	And I'm thinking, you know why I resent this shit? Cause it should have been here ten years ago.	115.0665
103	LES_se0_ag2_f_01	115.3723	It's so-	116.1523
104	LES_se0_ag2_f_01	116.1523	(pause 0.69)	116.8441
105	LES_se0_ag2_f_01	116.8441	it's so	117.6374
106	LES_se0_ag2_f_01	117.6374	(pause 0.28)	117.9166
107	LES_se0_ag2_f_01	117.9166	late	118.3420
108	LES_se0_ag2_f_01	118.3420	(pause 0.79)	119.1362
109	LES_se0_ag2_f_01	119.1362	you know.	119.5838
110	LES_int_01	119.5838	Uh-huh.	120.0624
111	LES_se0_ag2_f_01	120.0624	And so	121.0152
112	LES_se0_ag2_f_01	121.5559	you know y- uh. Uh. I never- it didn't til then like people would come into the bars, and then now,	126.1316
113	LES_se0_ag2_f_01	126.1316	(pause 0.56)	126.6900
114	LES_se0_ag2_f_01	126.6900	more and more, I'm coming to these bars	128.4818
115	LES_se0_ag2_f_01	128.4818	(pause 0.31)	128.7965
116	LES_se0_ag2_f_01	128.7965	and there's new people coming in.	129.9982
117	LES_se0_ag2_f_01	129.9982	(pause 0.21)	130.2110
118	LES_se0_ag2_f_01	130.2110	And they're not even from the neighborhood.	131.6203
119	LES_int_01	131.6601	Yeah.	132.1710
120	LES_se0_ag2_f_01	132.2407	And now, the bar	133.5028
121	LES_se0_ag2_f_01	133.5028	(pause 0.19)	133.6934
122	LES_se0_ag2_f_01	133.6934	the- the- the guys at the bouncers are telling us that we can't come in.	136.9272
123	LES_se0_ag2_f_01	136.9272	(pause 0.69)	137.6186
124	LES_se0_ag2_f_01	137.6186	And that we don't have the right dress codes.	139.5891
125	LES_int_01	140.1796	What?	140.5164
126	LES_se0_ag2_f_01	141.4338	And [it's l-]	142.0454
127	LES_int_01	141.8238	[Really?]	142.1783
128	LES_se0_ag2_f_01	142.2891	Yeah.	142.6924
129	LES_se0_ag2_f_01	142.6924	(pause 0.38)	143.0744
130	LES_se0_ag2_f_01	143.0744	And then I'm no- s- only s- I'm seeing this as this patterning.	145.8974
131	LES_int_01	146.1323	[Yeah.]	146.5533
132	LES_se0_ag2_f_01	146.2165	[Where] old money	147.3453
133	LES_se0_ag2_f_01	148.3779	is now old.	149.2421
134	LES_int_01	149.7651	[Yeah.]	150.1994
135	LES_se0_ag2_f_01	149.9290	[Now, people] want new money.	151.1254
136	LES_se0_ag2_f_01	151.6971	And I've seen this spill into	152.9867
137	LES_se0_ag2_f_01	152.9867	(pause 0.15)	153.1374
138	LES_se0_ag2_f_01	153.1374	businesses,	153.9174
139	LES_se0_ag2_f_01	153.9174	(pause 0.47)	154.3871
140	LES_se0_ag2_f_01	154.3871	into where the land is used,	155.9666
141	LES_int_01	155.9666	Mm-hm.	156.4718
142	LES_se0_ag2_f_01	156.6845	the way businesses run. Yeah, there-	158.1672
143	LES_se0_ag2_f_01	158.1672	(pause 0.16)	158.3253
144	LES_se0_ag2_f_01	158.3253	this stuff, and the way landlords are-	159.8942
145	LES_se0_ag2_f_01	159.8942	(pause 0.19)	160.0797
146	LES_se0_ag2_f_01	160.0797	harass residents.	161.0813
147	LES_int_01	161.1832	[Yeah.]	161.6043
148	LES_se0_ag2_f_01	161.3162	[We don't] want you old residents anymore.	163.3415
149	LES_int_01	163.4354	[Right.]	163.9530
150	LES_se0_ag2_f_01	163.7944	[Your money] was good to sustain us.	165.4863
151	LES_int_01	165.5484	Yeah.	165.8985
152	LES_se0_ag2_f_01	165.9251	But now we got new people coming in.	167.2683
153	LES_int_01	167.3392	Yeah.	167.7558
154	LES_se0_ag2_f_01	167.7691	And that's what I was feeling, like this money that I've invested in this community for ye- I'm twenty-nine years old.	172.2882
155	LES_int_01	172.4256	[Yeah.]	172.7668
156	LES_se0_ag2_f_01	172.5984	[How much] money did I put in this neighborhood?	174.3674
157	LES_se0_ag2_f_01	174.5713	[With my] little checks.	175.6571
158	LES_int_01	174.5713	[Yeah.]	174.9200
159	LES_int_01	175.8817	Yeah.	176.3116
160	LES_se0_ag2_f_01	176.6396	Now, w- it's not for me anymore?	178.3458
161	LES_int_01	178.5009	Yeah.	178.8998
162	LES_se0_ag2_f_01	179.2233	My first little dollar, I went right across the street to some bakery and bought something.	182.3914
163	LES_se0_ag2_f_01	182.3914	(pause 0.29)	182.6795
164	LES_se0_ag2_f_01	182.6795	This is my neighborhood. I've invested in it.	184.3591
165	LES_int_01	184.5408	Yeah.	184.9396
166	LES_se0_ag2_f_01	184.9396	And m- when- when the parks weren't safe,	187.3244
167	LES_se0_ag2_f_01	187.7853	that was a- that was	188.7469
168	LES_se0_ag2_f_01	188.7469	(pause 0.35)	189.1015
169	LES_se0_ag2_f_01	189.1015	my mother and- and	190.4774
170	LES_se0_ag2_f_01	190.4774	(pause 0.53)	191.0048
171	LES_se0_ag2_f_01	191.0048	<ts> and parents, they s-	192.3064
172	LES_se0_ag2_f_01	192.3064	(pause 0.13)	192.4394
173	LES_se0_ag2_f_01	192.4394	they went and made complaints about that.	194.1855
174	LES_int_01	194.7410	Right.	195.0290
175	LES_se0_ag2_f_01	195.0246	You know, [they did.]	195.8578
176	LES_int_01	195.4279	[Right.]	195.7204
177	LES_se0_ag2_f_01	196.1148	They did community clean ups.	197.7097
178	LES_se0_ag2_f_01	197.7097	(pause 0.43)	198.1351
179	LES_se0_ag2_f_01	198.1351	It was us when the city wouldn't even do it.	199.8369
180	LES_int_01	200.0452	Yeah.	200.4308
181	LES_se0_ag2_f_01	201.2684	So,	202.0350
182	LES_se0_ag2_f_01	202.0350	(pause 0.48)	202.5175
183	LES_se0_ag2_f_01	202.5175	it's like, wow.	203.4836
184	LES_se0_ag2_f_01	203.4836	(pause 0.20)	203.6875
185	LES_se0_ag2_f_01	203.6875	And now I can't even go to no bar here.	205.4469
186	LES_se0_ag2_f_01	205.4469	(pause 0.53)	205.9743
187	LES_se0_ag2_f_01	205.9743	Then I was looking for waitressing. This is when it was really hitting me. I'm [looking for] waitressing jobs in the middle.	210.0856
188	LES_int_01	208.5212	[Yeah.]	208.8625
189	LES_int_01	210.0856	Yeah.	210.3405
190	LES_se0_ag2_f_01	210.3405	And I th- my school let us out early, you'd get out in May.	213.0616
191	LES_int_01	213.2610	Yeah.	213.5325
192	LES_se0_ag2_f_01	213.4737	S- I thought this was a benefit man, I'm like yo, [this] is a benefit.	216.3095
193	LES_int_01	215.3605	[Yeah.]	215.6319
194	LES_se0_ag2_f_01	216.5311	We get out in May, I could definitely get me a little job.	218.8843
195	LES_int_01	218.8843	Yeah, [yeah.]	219.3284
196	LES_se0_ag2_f_01	219.2211	[I-] I'm ahead of everybody.	220.1784
197	LES_int_01	220.1784	Yeah, yeah, yeah.	221.0337
198	LES_se0_ag2_f_01	221.6010	No.	221.9068
199	LES_se0_ag2_f_01	221.9068	(pause 0.87)	222.7763
200	LES_se0_ag2_f_01	222.7763	Could not find a job.	223.7006
201	LES_se0_ag2_f_01	223.7006	(pause 0.09)	223.7892
202	LES_se0_ag2_f_01	223.7892	And I-	224.0551
203	LES_se0_ag2_f_01	224.0551	(pause 0.11)	224.1659
204	LES_se0_ag2_f_01	224.1659	And I'd say	224.9503
205	LES_se0_ag2_f_01	224.9503	(pause 0.30)	225.2472
206	LES_se0_ag2_f_01	225.2472	that I really- it was discrimination.	227.2238
207	LES_se0_ag2_f_01	227.2238	(pause 0.23)	227.4542
208	LES_se0_ag2_f_01	227.4542	I really feel it, because	228.5943
209	LES_se0_ag2_f_01	228.5943	(pause 1.18)	229.7769
210	LES_se0_ag2_f_01	229.7769	I- I know how to look for a job.	231.0932
211	LES_se0_ag2_f_01	231.0932	(pause 0.31)	231.3990
212	LES_se0_ag2_f_01	231.3990	Kay. I'm [I know how to look for a job. Trust me.]	233.6946
213	LES_int_01	231.8268	[Yeah.]	232.1725
214	LES_int_01	232.1725	(pause 0.19)	232.3675
215	LES_int_01	232.3675	[<laugh>]	232.7390
216	LES_int_01	232.7390	(pause 0.37)	233.1120
217	LES_int_01	233.1120	[Yeah.]	233.3292
218	LES_int_01	233.6946	<laugh>	234.0802
219	LES_se0_ag2_f_01	234.0802	And when the job openings were there, I came, I was there,	237.0127
220	LES_se0_ag2_f_01	237.3451	<ts> and um.	238.1146
221	LES_se0_ag2_f_01	238.1146	(pause 0.76)	238.8724
222	LES_se0_ag2_f_01	238.8724	<ts> All I did was leave resumes in every places and stuff like [that.]	241.6467
223	LES_int_01	241.5929	[Yeah.]	241.8810
224	LES_se0_ag2_f_01	242.1779	And it really hit me when I was leaving one guy	244.2741
225	LES_se0_ag2_f_01	244.2741	(pause 0.12)	244.3982
226	LES_se0_ag2_f_01	244.3982	he- fo- one guy he had a- he was doing interviews.	246.4440
227	LES_int_01	246.4440	Yeah.	246.7232
228	LES_se0_ag2_f_01	247.0112	And he's like	247.5568
229	LES_se0_ag2_f_01	247.5568	(pause 0.39)	247.9459
230	LES_se0_ag2_f_01	247.9459	he's just	248.4195
231	LES_se0_ag2_f_01	248.4195	(pause 0.08)	248.5034
232	LES_se0_ag2_f_01	248.5034	finished this lady, and I said, oh. I'm here for an interview.	250.5224
233	LES_int_01	250.6761	Yeah.	251.0141
234	LES_se0_ag2_f_01	251.0668	He- he wasn't even acknowledging me either. He's like	253.0936
235	LES_se0_ag2_f_01	253.0936	(pause 0.50)	253.5897
236	LES_se0_ag2_f_01	253.5897	after he just interviewed her, he walked and started cutting lemons, and I was like	256.6777
237	LES_se0_ag2_f_01	256.6777	(pause 0.33)	257.0098
238	LES_se0_ag2_f_01	257.0098	Oh, I'm- I'm here for a interview, it says that you're doing interviews, so I'm here for that. 	259.8240
239	LES_int_01	259.8832	Yeah.	260.2069
240	LES_se0_ag2_f_01	260.2411	He's like, oh yeah. Okay.	261.3914
241	LES_se0_ag2_f_01	261.3914	(pause 0.52)	261.9094
242	LES_se0_ag2_f_01	261.9094	I said	262.2694
243	LES_se0_ag2_f_01	262.2694	(pause 0.23)	262.5021
244	LES_se0_ag2_f_01	262.5021	so,	262.8841
245	LES_se0_ag2_f_01	262.8841	(pause 0.17)	263.0553
246	LES_se0_ag2_f_01	263.0553	are you	263.4636
247	LES_se0_ag2_f_01	263.4636	(pause 0.18)	263.6436
248	LES_se0_ag2_f_01	263.6436	you know.	263.9679
249	LES_se0_ag2_f_01	263.9679	(pause 0.06)	264.0294
250	LES_se0_ag2_f_01	264.0294	he says, no. We're not doing it anymore.	265.2762
251	LES_se0_ag2_f_01	265.2762	(pause 0.23)	265.5089
252	LES_se0_ag2_f_01	265.5089	I said	265.7767
253	LES_se0_ag2_f_01	265.7767	(pause 0.14)	265.9216
254	LES_se0_ag2_f_01	265.9216	oh, okay.	266.7382
255	LES_se0_ag2_f_01	266.7382	(pause 0.45)	267.1904
256	LES_se0_ag2_f_01	267.1904	Is there a time where I can come back? He's like	268.5937
257	LES_se0_ag2_f_01	268.5937	(pause 0.32)	268.9098
258	LES_se0_ag2_f_01	268.9098	Nah. Just leave your resume.	269.9723
259	LES_se0_ag2_f_01	269.9723	(pause 0.09)	270.0601
260	LES_se0_ag2_f_01	270.0601	Just leave it.	270.4991
261	LES_se0_ag2_f_01	270.4991	(pause 0.24)	270.7362
262	LES_se0_ag2_f_01	270.7362	And I said, okay. Thank you.	271.7811
263	LES_se0_ag2_f_01	271.7811	(pause 0.45)	272.2289
264	LES_se0_ag2_f_01	272.2289	So then,	272.6811
265	LES_se0_ag2_f_01	272.6811	(pause 0.47)	273.1465
266	LES_se0_ag2_f_01	273.1465	I	273.6338
267	LES_se0_ag2_f_01	273.6338	(pause 0.22)	273.8489
268	LES_se0_ag2_f_01	273.8489	walked out, and I said, I- let me just go back in and ask him when is a good time to call.	277.2938
269	LES_se0_ag2_f_01	277.2938	(pause 0.20)	277.4957
270	LES_se0_ag2_f_01	277.4957	So, I went back.	278.1060
271	LES_se0_ag2_f_01	278.1060	(pause 0.31)	278.4144
272	LES_se0_ag2_f_01	278.4144	This motherfucker was throwing my resume in the garbage.	280.8274
273	LES_se0_ag2_f_01	280.8274	(pause 2.17)	282.9978
274	LES_se0_ag2_f_01	282.9978	Throwing my resume in the fucking [garbage.]	284.8772
275	LES_int_01	284.3111	[Yeah.]	284.7237
276	LES_se0_ag2_f_01	285.4787	I got my k- I got my way back with them	287.2921
277	LES_se0_ag2_f_01	287.2921	(pause 0.22)	287.5160
278	LES_se0_ag2_f_01	287.5160	they used to keep this um,	288.7174
279	LES_se0_ag2_f_01	288.7174	(pause 0.16)	288.8754
280	LES_se0_ag2_f_01	288.8754	freaking sign in front of the	290.0213
281	LES_se0_ag2_f_01	290.0213	(pause 0.10)	290.1223
282	LES_se0_ag2_f_01	290.1223	the store all the time.	291.1803
283	LES_int_01	291.1803	Yeah.	291.6369
284	LES_se0_ag2_f_01	291.6852	Man. I called, make so many complaints. And m- I don't know how [many fines] they got.	294.5202
285	LES_int_01	293.7915	[<laugh>]	294.1251
286	LES_int_01	294.6783	[<laugh>]	295.4625
287	LES_se0_ag2_f_01	294.9532	[And uh- and you] can follow up. It's real.	296.6303
288	LES_se0_ag2_f_01	296.7708	It's- happens. All you gotta- people [don't even know.]	298.7245
289	LES_int_01	298.1524	[<laugh>]	299.3510
290	LES_se0_ag2_f_01	298.9133	[All you got to do] is call three-one-one.	300.5903
291	LES_int_01	300.5903	Yeah.	300.8813
292	LES_se0_ag2_f_01	300.8274	Make the complaint, they'll give you a ticket number, a reference, you'll follow up	304.1723
293	LES_se0_ag2_f_01	304.4488	It's so [easy. It's so easy.] And I got- they got at least	307.4046
294	LES_int_01	305.0934	[<laugh>]	306.2623
295	LES_se0_ag2_f_01	307.8524	two fines from me.	308.6646
296	LES_se0_ag2_f_01	308.6646	(pause 0.26)	308.9280
297	LES_se0_ag2_f_01	308.9280	Cause I never [kept track.]	310.0563
298	LES_int_01	309.3666	[Good for you. Good for you. (laughing)]	311.8076
299	LES_se0_ag2_f_01	310.2139	[Yeah. Fuck that.]	311.0612
300	LES_se0_ag2_f_01	311.0612	(pause 0.54)	311.5968
301	LES_se0_ag2_f_01	311.5968	[Fuck that.]	312.0490
302	LES_se0_ag2_f_01	312.4382	But, I'm like wow. All these people that work in the n-	314.7607
303	LES_se0_ag2_f_01	314.7607	(pause 0.14)	314.9012
304	LES_se0_ag2_f_01	314.9012	work in	315.5641
305	LES_se0_ag2_f_01	315.5641	(pause 0.16)	315.7222
306	LES_se0_ag2_f_01	315.7222	in these stores, they're not even from the neighborhood.	317.8207
307	LES_int_01	317.9437	[Yeah.]	318.2264
308	LES_se0_ag2_f_01	318.0139	[I thought] it must be a benefit.	319.3822
309	LES_se0_ag2_f_01	319.6280	But he- that was what he used to work against me.	321.9900
310	LES_int_01	322.1963	Yeah.	322.7151
311	LES_se0_ag2_f_01	322.7825	He probably thought	323.6517
312	LES_se0_ag2_f_01	323.6517	(pause 0.29)	323.9371
313	LES_se0_ag2_f_01	323.9371	um man, and this is what um,	325.4327
314	LES_se0_ag2_f_01	325.4327	(pause 0.84)	326.2756
315	LES_se0_ag2_f_01	326.2756	another guy told me	327.2634
316	LES_int_01	327.3512	Yeah.	327.6717
317	LES_se0_ag2_f_01	327.7859	He was like, um	328.6903
318	LES_se0_ag2_f_01	328.6903	(pause 1.06)	329.7483
319	LES_se0_ag2_f_01	329.7483	we usually don't	330.5325
320	LES_se0_ag2_f_01	330.5325	(pause 0.48)	331.0140
321	LES_se0_ag2_f_01	331.0140	we- we had somebody here local. I said, I worked here	333.3182
322	LES_se0_ag2_f_01	333.3182	(pause 0.46)	333.7791
323	LES_se0_ag2_f_01	333.7791	<ts> I said, I'm local.	334.4772
324	LES_se0_ag2_f_01	334.4772	(pause 0.35)	334.8240
325	LES_se0_ag2_f_01	334.8240	And um.	335.2938
326	LES_se0_ag2_f_01	335.2938	(pause 0.24)	335.5352
327	LES_se0_ag2_f_01	335.5352	<ts> I'm flexible, I'm saying all things they wanna hear.	337.0850
328	LES_int_01	337.1245	Yeah.	337.4494
329	LES_se0_ag2_f_01	337.4757	I'm like, I'm right here, so	338.4240
330	LES_se0_ag2_f_01	338.4240	(pause 0.42)	338.8411
331	LES_se0_ag2_f_01	338.8411	whenever you need me, I'm on call.	340.0880
332	LES_int_01	340.1977	Yeah.	340.5182
333	LES_se0_ag2_f_01	340.8211	That's a- that seems like a benefit for a restaurant.	342.6420
334	LES_int_01	342.8483	Sure.	343.2610
335	LES_se0_ag2_f_01	343.2610	Mm. Like, yeah.	344.1391
336	LES_se0_ag2_f_01	344.4157	But,	344.7581
337	LES_se0_ag2_f_01	344.7581	(pause 0.40)	345.1532
338	LES_se0_ag2_f_01	345.1532	we had some guy here	346.0845
339	LES_se0_ag2_f_01	346.0845	(pause 0.26)	346.3435
340	LES_se0_ag2_f_01	346.3435	and he was hooking up his friends.	347.8011
341	LES_se0_ag2_f_01	347.8011	(pause 1.18)	348.9821
342	LES_se0_ag2_f_01	348.9821	So, I was like, well that's that guy.	350.2465
343	LES_int_01	350.5450	Yeah.	350.9709
344	LES_se0_ag2_f_01	350.9797	You know what I'm saying? [Uh.]	351.9516
345	LES_int_01	351.7013	[Yeah.]	352.0920
346	LES_se0_ag2_f_01	352.5838	And um.	353.3038
347	LES_se0_ag2_f_01	353.3038	(pause 0.25)	353.5496
348	LES_se0_ag2_f_01	353.5496	He did. They hired me.	354.6955
349	LES_se0_ag2_f_01	354.6955	(pause 0.26)	354.9545
350	LES_se0_ag2_f_01	354.9545	They hired me to work, but then that made me realize,	357.5184
351	LES_se0_ag2_f_01	357.5184	(pause 0.66)	358.1814
352	LES_se0_ag2_f_01	358.1814	like, um.	359.1165
353	LES_se0_ag2_f_01	359.1165	(pause 1.74)	360.8589
354	LES_se0_ag2_f_01	360.8589	<ts> Just why people were not-	362.1759
355	LES_se0_ag2_f_01	362.1759	(pause 0.12)	362.2945
356	LES_se0_ag2_f_01	362.2945	it made me	362.7544
357	LES_se0_ag2_f_01	362.7544	(pause 0.18)	362.9334
358	LES_se0_ag2_f_01	362.9334	k- put things in perspective [for me.]	364.2289
359	LES_int_01	364.0485	[Right.] Right. [Right. Right.]	365.8968
360	LES_se0_ag2_f_01	365.1066	[So, now I'm seeing the] neighborhood change a lot.	366.8627
361	LES_se0_ag2_f_01	367.1876	The streets are getting more crowded.	368.5090
362	LES_se0_ag2_f_01	368.5090	(pause 0.19)	368.6978
363	LES_se0_ag2_f_01	368.6978	Our neighborhood is no longer a neighborhood, it is a destination.	371.2709
364	LES_int_01	371.5400	[Yeah.]	371.9175
365	LES_se0_ag2_f_01	371.7902	[I] look on the internet. There's flashy beautiful colors.	374.3366
366	LES_se0_ag2_f_01	374.6922	[And it's describing] the Lower East Side like some real hipster place.	377.8356
367	LES_int_01	374.6922	[Yeah.]	375.0654
368	LES_se0_ag2_f_01	378.1254	to go and have fun, and party at.	380.2601
369	LES_se0_ag2_f_01	380.2601	(pause 0.32)	380.5762
370	LES_se0_ag2_f_01	380.5762	And it's not talking about the churches,	382.3455
371	LES_se0_ag2_f_01	382.3455	(pause 0.24)	382.5826
372	LES_se0_ag2_f_01	382.5826	it's not talking about the schools,	384.1543
373	LES_int_01	384.3474	[Yeah.]	384.7784
374	LES_se0_ag2_f_01	384.3650	[it's not talking] about the families and hospitals. Like	387.1363
375	LES_se0_ag2_f_01	387.3910	things that constitute communities like	389.3798
376	LES_se0_ag2_f_01	389.3798	(pause 0.36)	389.7354
377	LES_se0_ag2_f_01	389.7354	they're not talking about	390.7452
378	LES_se0_ag2_f_01	390.7452	(pause 0.28)	391.0261
379	LES_se0_ag2_f_01	391.0261	those things in these	392.0121
380	LES_se0_ag2_f_01	392.0121	(pause 0.11)	392.1263
381	LES_se0_ag2_f_01	392.1263	flashy little [websites.]	393.7964
382	LES_int_01	393.6779	[Yeah.]	394.0291
383	LES_se0_ag2_f_01	394.6613	They're talking about	395.4427
384	LES_se0_ag2_f_01	395.4427	(pause 1.24)	396.6852
385	LES_se0_ag2_f_01	396.6852	destination.	397.4711
386	LES_int_01	397.5676	[Yeah.]	398.0030
387	LES_se0_ag2_f_01	397.7169	[Then they're] not punching gentrification	399.4637
388	LES_se0_ag2_f_01	399.7745	on Google, that shit.	400.7105
389	LES_int_01	401.9222	[Like what comes up? (laughing) <laugh>]	404.5981
390	LES_se0_ag2_f_01	402.2976	[My neighborhood comes up.]	403.5796
391	LES_se0_ag2_f_01	403.5796	(pause 0.52)	404.0976
392	LES_se0_ag2_f_01	404.0976	[That's fucked up.]	404.9054
