Line	Spkr	StTime	Content	EnTime
101	DCB_se1_ag1_m_04	115.7110	it's like the same but a little different.	118.0190
102	DCB_se1_ag3_m_01	119.0385	A little different?	119.8743
103	DCB_se1_ag1_m_04	119.8544	Yeah.	120.5118
104	DCB_se1_ag3_m_01	120.6470	It's a little different how people act or how [people talk and act?]	124.0297
105	DCB_se1_ag1_f_02	122.8260	[Yeah, DC-]	124.0820
106	DCB_se1_ag1_m_04	123.2582	[Yeah, DC-]	124.2982
107	DCB_se1_ag1_f_02	124.6047	DC people act	126.1436
108	DCB_se1_ag1_f_02	126.1436	(pause 0.29)	126.4354
109	DCB_se1_ag1_f_02	126.4354	crazy.	127.1452
110	DCB_se1_ag1_f_02	127.1452	(pause 0.84)	127.9843
111	DCB_se1_ag1_f_02	127.9843	They act like-	128.8432
112	DCB_se1_ag3_m_01	129.1394	More aggressive?	129.8981
113	DCB_se1_ag1_f_02	129.9586	[Yeah.]	130.5390
114	DCB_se1_ag1_m_04	130.1510	[Yeah.]	130.6365
115	DCB_se1_ag1_m_04	131.4942	[And most-]	132.4593
116	DCB_se1_ag1_f_02	131.7661	[In Maryland-]	132.6261
117	DCB_se1_ag1_f_02	132.8838	Maryland people we're cool with each other.	135.3593
118	DCB_se1_ag1_f_02	135.3593	(pause 0.77)	136.1251
119	DCB_se1_ag1_f_02	136.1251	And we just chill.	137.6037
120	DCB_se1_ag1_m_04	138.4533	And we you know- we could go outside and play basketball in DC,	142.0016
121	DCB_se1_ag1_m_04	142.0016	(pause 0.56)	142.5569
122	DCB_se1_ag1_m_04	142.5569	but you can't do that cause most of the time it's a lot of dudes sitting around a lot of- a lot of corners and-	148.2756
123	DCB_se1_ag1_m_04	148.2756	(pause 0.96)	149.2308
124	DCB_se1_ag1_m_04	149.2308	and s- they also be trying to rob you s- if they see you with a fresh pair of shoes or something like that.	153.8617
125	DCB_se1_ag3_m_01	153.9811	Yeah.	154.8633
126	DCB_se1_ag3_m_01	154.8633	(pause 0.80)	155.6626
127	DCB_se1_ag3_m_01	155.6626	That's /?/	156.4399
128	DCB_se1_ag3_m_01	156.4399	(pause 1.01)	157.4535
129	DCB_se1_ag3_m_01	157.4535	And what are the- what- what are the, um, like-	159.3217
130	DCB_se1_ag3_m_01	159.3217	(pause 0.56)	159.8822
131	DCB_se1_ag3_m_01	159.8822	like what is it that you- so you moved from Maryland to DC, what is it that you miss	163.9052
132	DCB_se1_ag3_m_01	163.9052	(pause 0.65)	164.5596
133	DCB_se1_ag3_m_01	164.5596	from Maryland	165.7876
134	DCB_se1_ag3_m_01	165.7876	(pause 0.44)	166.2278
135	DCB_se1_ag3_m_01	166.2278	that they don't- that- that	167.5942
136	DCB_se1_ag3_m_01	167.5942	(pause 0.22)	167.8098
137	DCB_se1_ag3_m_01	167.8098	they don't have here in DC, or whatever the [case may be?]	170.3364
138	DCB_se1_ag1_f_02	169.7841	[Uh,]	170.3546
139	DCB_se1_ag1_f_02	170.7360	[I-]	171.1937
140	DCB_se1_ag3_m_01	170.8720	[And what is] it that you love about DC?	172.5680
141	DCB_se1_ag1_f_02	173.3063	In Maryland we used to walk to the rec.	175.5276
142	DCB_se1_ag1_f_02	175.5276	(pause 1.13)	176.6570
143	DCB_se1_ag1_f_02	176.6570	And everybody- we was friends with everybody, no hood gang claiming or anything.	181.8119
144	DCB_se1_ag1_f_02	181.8119	(pause 0.54)	182.3525
145	DCB_se1_ag1_f_02	182.3525	You played basketball, and in DC,	184.8765
146	DCB_se1_ag1_f_02	184.8765	(pause 0.13)	185.0025
147	DCB_se1_ag1_f_02	185.0025	we don't go nowhere, we just sit in the house because	187.6368
148	DCB_se1_ag1_f_02	187.6368	(pause 0.52)	188.1575
149	DCB_se1_ag1_f_02	188.1575	it's a lot of shootings.	189.8257
150	DCB_se1_ag1_f_02	189.8257	(pause 1.15)	190.9733
151	DCB_se1_ag1_f_02	190.9733	It's a lot of gang claiming, if you	192.9443
152	DCB_se1_ag1_f_02	192.9443	(pause 0.24)	193.1831
153	DCB_se1_ag1_f_02	193.1831	claim a gang, then they'll beat you up or something like that.	196.4134
154	DCB_se1_ag1_f_02	196.4134	(pause 0.64)	197.0568
155	DCB_se1_ag1_f_02	197.0568	DC,	197.9257
156	DCB_se1_ag1_f_02	197.9257	(pause 0.17)	198.0959
157	DCB_se1_ag1_f_02	198.0959	we really don't like DC, I don't like DC.	200.5479
158	DCB_se1_ag1_f_02	200.5479	(pause 0.63)	201.1736
159	DCB_se1_ag1_f_02	201.1736	I just stay to myself.	202.6670
160	DCB_se1_ag1_m_04	202.9812	Only thing I love about DC is	205.6585
161	DCB_se1_ag1_m_04	205.6585	(pause 1.22)	206.8758
162	DCB_se1_ag1_m_04	206.8758	mm.	207.2118
163	DCB_se1_ag1_m_04	207.2118	(pause 0.24)	207.4529
164	DCB_se1_ag1_m_04	207.4529	Let's see.	208.0462
165	DCB_se1_ag1_m_04	208.0462	(pause 2.63)	210.6782
166	DCB_se1_ag1_m_04	210.6782	Going to school and getting my education, most likely.	213.5729
167	DCB_se1_ag3_m_01	214.4326	Getting your education?	215.3844
168	DCB_se1_ag3_m_01	215.3844	(pause 0.34)	215.7260
169	DCB_se1_ag3_m_01	215.7260	So the school system's pretty different in- like in Maryland?	218.1935
170	DCB_se1_ag1_m_05	218.4930	[Mm-hm.]	219.0210
171	DCB_se1_ag1_m_04	218.6920	[Mm-hm.]	219.1694
172	DCB_se1_ag1_f_02	218.8877	[Yeah.]	219.4051
173	DCB_se1_ag3_m_01	219.0635	[How?]	219.4853
174	DCB_se1_ag1_m_04	219.5411	Well the grading system like,	221.2424
175	DCB_se1_ag1_m_04	221.2424	(pause 0.15)	221.3884
176	DCB_se1_ag1_m_04	221.3884	uh, it's-	222.3513
177	DCB_se1_ag1_m_04	222.3513	(pause 0.13)	222.4862
178	DCB_se1_ag1_m_04	222.4862	a D- well- well,	224.1289
179	DCB_se1_ag1_m_04	224.1289	(pause 1.38)	225.5119
180	DCB_se1_ag1_m_04	225.5119	most likely like a D	226.9678
181	DCB_se1_ag1_m_04	226.9678	(pause 0.29)	227.2530
182	DCB_se1_ag1_m_04	227.2530	would have to be like a sixty three. And in Maryland a D is a sixty.	232.9618
183	DCB_se1_ag1_m_04	232.9618	(pause 0.72)	233.6782
184	DCB_se1_ag1_m_04	233.6782	So you take three points off	235.4370
185	DCB_se1_ag3_m_01	236.2661	[Wow.]	236.9754
186	DCB_se1_ag1_m_04	236.2827	[from the D.]	237.0040
187	DCB_se1_ag3_m_01	237.7685	Oh okay, okay.	239.0520
188	DCB_se1_ag1_m_04	239.4566	Well any grade.	240.4780
189	DCB_se1_ag3_m_01	241.0960	<laugh>	241.5371
190	DCB_se1_ag3_m_01	241.5371	(pause 1.34)	242.8770
191	DCB_se1_ag3_m_01	242.8770	So like, with- with DC like, what is like-	245.6580
192	DCB_se1_ag3_m_01	245.6580	(pause 0.84)	246.4930
193	DCB_se1_ag3_m_01	246.4930	do you-	247.2525
194	DCB_se1_ag3_m_01	247.2525	(pause 1.14)	248.3967
195	DCB_se1_ag3_m_01	248.3967	like has your family traditions changed since you moved from Maryland to DC?	252.1926
196	DCB_se1_ag1_m_04	252.2350	No not really.	253.1835
197	DCB_se1_ag1_m_04	253.1835	(pause 0.50)	253.6815
198	DCB_se1_ag1_m_04	253.6815	Still do the same old same old.	255.3994
199	DCB_se1_ag3_m_01	256.3148	Yeah, so like-	257.2534
200	DCB_se1_ag3_m_01	257.2534	(pause 0.37)	257.6192
201	DCB_se1_ag3_m_01	257.6192	<clears throat>	258.1068
202	DCB_se1_ag3_m_01	258.1068	(pause 0.33)	258.4318
203	DCB_se1_ag3_m_01	258.4318	Like are you real cool like with your parents and everything?	260.8330
204	DCB_se1_ag1_m_04	260.8927	[Yeah.]	261.3967
205	DCB_se1_ag1_f_02	261.0585	[Yes.]	261.7851
206	DCB_se1_ag1_m_04	261.6389	[Yeah] real cool.	262.5576
207	DCB_se1_ag3_m_01	262.9731	What is it that y'all love about, you know what I'm saying, see- and y'all are twins right?	266.4655
208	DCB_se1_ag1_f_02	266.6213	[Yes.]	267.2581
209	DCB_se1_ag1_m_04	266.6213	[Yes.]	267.2581
210	DCB_se1_ag3_m_01	267.6263	How is that?	268.3022
211	DCB_se1_ag1_m_04	268.8444	It's- [it's]	269.7333
212	DCB_se1_ag1_f_02	269.6371	[It's uh- it's] okay.	271.1130
213	DCB_se1_ag1_m_04	270.1512	[cool.]	270.6520
214	DCB_se1_ag3_m_01	271.5242	Is it cool like, sometimes do y'all /?/ finish	273.6796
215	DCB_se1_ag3_m_01	273.6796	(pause 0.19)	273.8690
216	DCB_se1_ag3_m_01	273.8690	one another conversations or you know what the other person's [thinking? /??/]	277.1600
217	DCB_se1_ag1_m_04	276.6924	[Sometime] well, not thinking but we- sometimes we'll say the same thing at the same time.	281.2590
218	DCB_se1_ag1_f_02	276.9610	[No.]	277.4344
219	DCB_se1_ag1_f_02	281.4029	Yeah.	281.9029
220	DCB_se1_ag3_m_01	283.2038	/RD-NAME-1/ what grade you in?	284.0571
221	DCB_se1_ag1_m_05	284.6233	Eighth.	285.0819
222	DCB_se1_ag3_m_01	285.3662	Eighth?	285.7755
223	DCB_se1_ag1_m_05	286.2494	Yes.	286.6374
224	DCB_se1_ag3_m_01	287.5760	You play any sports or anything?	288.6837
225	DCB_se1_ag1_m_05	288.9026	Mm-mm.	289.3746
226	DCB_se1_ag3_m_01	290.2392	Mm, okay.	291.0179
227	DCB_se1_ag3_m_01	291.0179	(pause 0.99)	292.0102
228	DCB_se1_ag3_m_01	292.0102	So do you like DC?	292.9863
229	DCB_se1_ag1_m_05	293.6463	Yeah it's alright.	294.2903
230	DCB_se1_ag3_m_01	295.0459	What you like about it?	295.8352
231	DCB_se1_ag1_m_05	296.5516	Yeah like /RD-NAME-2/ said I like the school system.	299.4725
232	DCB_se1_ag3_m_01	301.4478	School system?	302.2411
233	DCB_se1_ag1_m_05	302.3897	Yeah. (whispered)	302.7737
234	DCB_se1_ag3_m_01	302.9867	Like if you y- like of your friends-	305.0320
235	DCB_se1_ag3_m_01	305.0320	(pause 0.35)	305.3823
236	DCB_se1_ag3_m_01	305.3823	are y'all still friends with like the friends y'all had over in M-	308.0263
237	DCB_se1_ag3_m_01	308.0263	(pause 0.18)	308.2046
238	DCB_se1_ag3_m_01	308.2046	in [Maryland?]	308.8779
239	DCB_se1_ag1_m_04	308.6391	[Mm-hm.]	309.1973
240	DCB_se1_ag1_m_05	309.0878	[Yes.]	309.5057
241	DCB_se1_ag1_f_02	309.4228	[Yeah.]	309.8606
242	DCB_se1_ag1_f_02	310.0994	[Yes.]	310.4741
243	DCB_se1_ag3_m_01	310.3083	[That] you-	310.8589
244	DCB_se1_ag3_m_01	311.0811	are y'all- did any of you meet new friends here?	313.0291
245	DCB_se1_ag1_f_02	313.2999	[Yes, school friends.]	315.0905
246	DCB_se1_ag1_m_04	313.4392	[Mm-hm.]	313.9565
247	DCB_se1_ag3_m_01	313.7012	[Is that difficult? How difficult] is that?	315.4235
248	DCB_se1_ag1_f_02	315.6025	It's not [difficult you just gotta] pick the ones you wanna be around with.	318.9622
249	DCB_se1_ag1_m_04	316.3222	[It's not-]	316.9126
250	DCB_se1_ag1_m_04	316.9126	(pause 2.04)	318.9489
251	DCB_se1_ag1_m_04	318.9489	Yeah like when we wanna be around more successful people who /want/	322.5086
252	DCB_se1_ag1_m_04	323.1786	be- who wanna	324.2385
253	DCB_se1_ag1_m_04	324.2385	(pause 0.80)	325.0425
254	DCB_se1_ag1_m_04	325.0425	encourage you to do	326.5226
255	DCB_se1_ag1_m_04	326.5226	(pause 0.13)	326.6487
256	DCB_se1_ag1_m_04	326.6487	what you wanna do	327.6635
257	DCB_se1_ag1_m_04	327.6635	(pause 0.26)	327.9222
258	DCB_se1_ag1_m_04	327.9222	and not bring you down.	329.2049
259	DCB_se1_ag3_m_01	330.1211	Mm-hm.	331.0304
260	DCB_se1_ag3_m_01	331.0304	(pause 0.72)	331.7528
261	DCB_se1_ag3_m_01	331.7528	And then that's when you come across, you know, people who-	334.1086
262	DCB_se1_ag3_m_01	334.1086	(pause 2.07)	336.1781
263	DCB_se1_ag3_m_01	336.1781	people who um-	337.2958
264	DCB_se1_ag3_m_01	337.2958	(pause 2.93)	340.2286
265	DCB_se1_ag3_m_01	340.2286	Y'all doing good too.	341.0014
266	DCB_se1_ag3_m_01	341.0014	(pause 1.64)	342.6364
267	DCB_se1_ag3_m_01	342.6364	And that's when you come across people who, um,	344.6639
268	DCB_se1_ag3_m_01	344.6639	(pause 0.72)	345.3802
269	DCB_se1_ag3_m_01	345.3802	you know, who-	346.0069
270	DCB_se1_ag3_m_01	346.0069	(pause 0.27)	346.2790
271	DCB_se1_ag3_m_01	346.2790	when you're not from /around/, you know, they didn't see you and you like kind of new or whatever that's when they-	350.8701
272	DCB_se1_ag3_m_01	350.8701	(pause 0.31)	351.1752
273	DCB_se1_ag3_m_01	351.1752	you gotta deal with all the nonsense, right? [Pretty much?]	353.9678
274	DCB_se1_ag1_m_04	353.2448	[Yeah.]	353.9061
275	DCB_se1_ag1_m_04	355.1926	Yeah.	355.7332
276	DCB_se1_ag3_m_01	356.2075	Have you ever got in a altercation	357.6369
277	DCB_se1_ag3_m_01	357.6369	(pause 0.39)	358.0249
278	DCB_se1_ag3_m_01	358.0249	in DC?	358.6285
279	DCB_se1_ag1_f_02	359.3880	Yeah.	359.7587
280	DCB_se1_ag1_m_04	359.9983	Mm-hm.	360.4560
281	DCB_se1_ag1_f_02	360.5498	It happened this year.	361.6258
282	DCB_se1_ag3_m_01	362.1982	Did you have to-	363.1088
283	DCB_se1_ag3_m_01	363.1088	(pause 0.80)	363.9128
284	DCB_se1_ag3_m_01	363.9128	you know, was it- what happened?	365.1581
285	DCB_se1_ag1_m_04	366.0961	We-	366.5472
286	DCB_se1_ag1_m_04	366.5472	(pause 0.10)	366.6466
287	DCB_se1_ag1_m_04	366.6466	we was coming from Gallery	368.3082
288	DCB_se1_ag1_m_04	368.3082	(pause 0.18)	368.4906
289	DCB_se1_ag1_m_04	368.4906	and, uh,	369.2667
290	DCB_se1_ag1_m_04	369.2667	(pause 1.47)	370.7360
291	DCB_se1_ag1_m_04	370.7360	these two girls had saw y- saw this girl named /RD-NAME-2/ that was with us,	374.6803
292	DCB_se1_ag1_m_04	374.6803	(pause 0.83)	375.5128
293	DCB_se1_ag1_m_04	375.5128	and then s- some boys was with them and they was about to fight /RD-NAME-2/.	379.2717
294	DCB_se1_ag1_m_04	379.2717	(pause 0.53)	379.7988
295	DCB_se1_ag1_m_04	379.7988	and one of 'em, uh, one of the boys was	382.0607
296	DCB_se1_ag1_m_04	382.0607	(pause 0.16)	382.2199
297	DCB_se1_ag1_m_04	382.2199	talking about me to his friend.	384.1975
298	DCB_se1_ag1_m_04	384.1975	(pause 0.60)	384.7945
299	DCB_se1_ag1_m_04	384.7945	And	385.4545
300	DCB_se1_ag1_m_04	385.4545	(pause 0.14)	385.5971
301	DCB_se1_ag1_m_04	385.5971	they said what hood I claim, I said I don't claim a hood.	388.7014
302	DCB_se1_ag1_m_04	388.7014	(pause 0.58)	389.2828
303	DCB_se1_ag1_m_04	389.2828	And then,	389.8400
304	DCB_se1_ag1_m_04	389.8400	(pause 0.64)	390.4768
305	DCB_se1_ag1_m_04	390.4768	uh, they tried- they try to fight me so I walked off.	393.5398
306	DCB_se1_ag1_m_04	393.5398	(pause 0.38)	393.9226
307	DCB_se1_ag1_m_04	393.9226	Well, me and /RD-NAME-2/ walked off,	395.7131
308	DCB_se1_ag1_m_04	395.7131	(pause 0.37)	396.0794
309	DCB_se1_ag1_m_04	396.0794	then they followed us.	397.3032
310	DCB_se1_ag1_m_04	397.3032	(pause 0.10)	397.4027
311	DCB_se1_ag1_m_04	397.4027	One tried- one tried to throw a punch and I slipped and	400.3976
312	DCB_se1_ag1_m_04	400.3976	(pause 0.21)	400.6075
313	DCB_se1_ag1_m_04	400.6075	they both took- one of 'em took my shoe.	402.3752
314	DCB_se1_ag3_m_01	403.4166	Oh wow, that's- that's messed up, man.	405.7448
315	DCB_se1_ag3_m_01	405.7448	(pause 1.57)	407.3179
316	DCB_se1_ag3_m_01	407.3179	Is that like- that's what they do you know, I mean actually that's what bullies do though they [try to take advantage] and [think they] getting over, but,	413.6834
317	DCB_se1_ag1_m_04	410.9694	[Yeah.]	411.5947
318	DCB_se1_ag1_m_04	411.5947	(pause 0.62)	412.2174
319	DCB_se1_ag1_m_04	412.2174	[Mm.]	412.6588
320	DCB_se1_ag3_m_01	414.0150	yeah that's crazy man.	415.1559
321	DCB_se1_ag3_m_01	415.1559	(pause 1.18)	416.3333
322	DCB_se1_ag3_m_01	416.3333	So let me aks you this, is, um,	417.8293
323	DCB_se1_ag3_m_01	417.8293	(pause 1.25)	419.0771
324	DCB_se1_ag3_m_01	419.0771	like-	419.5517
325	DCB_se1_ag3_m_01	419.5517	(pause 2.50)	422.0487
326	DCB_se1_ag3_m_01	422.0487	does- you know, tell me about mumbo sauce.	424.3083
327	DCB_se1_ag3_m_01	424.3083	(pause 0.15)	424.4542
328	DCB_se1_ag3_m_01	424.4542	What do you know about mumbo sauce, [like if I'm from out of] town I don't know like, somebody say mumbo sauce, what is mumbo sauce?	429.7174
329	DCB_se1_ag1_f_02	425.5918	[/??/]	426.3280
330	DCB_se1_ag1_m_04	429.9839	[Mumbo sauce-]	430.7932
331	DCB_se1_ag1_f_02	430.1995	[Mumbo sauce] is a sauce you could put on anything like,	432.9024
332	DCB_se1_ag1_f_02	433.4298	you [get it from the-]	434.3053
333	DCB_se1_ag1_m_04	433.5624	[Basically your] chicken and [fries,]	435.5899
334	DCB_se1_ag1_f_02	435.5136	[Yeah you get it from the] carry out and you just put it on chicken and fries and make it taste good.	440.0006
335	DCB_se1_ag1_m_04	435.9812	[most likely.]	436.7672
336	DCB_se1_ag1_m_04	440.8940	But certain carry outs might be nasty [you gotta go to certain ones.]	444.6185
337	DCB_se1_ag1_f_02	443.3350	[They might have ketchup] you have to go	445.1989
338	DCB_se1_ag1_f_02	445.4609	to a certain place to get the best	447.2868
339	DCB_se1_ag1_f_02	447.2868	(pause 0.16)	447.4452
340	DCB_se1_ag1_f_02	447.4452	mumbo sauce.	448.4359
341	DCB_se1_ag3_m_01	448.5231	And what do you think's in it? Like, what's in it?	450.3764
342	DCB_se1_ag1_f_02	450.9210	Uh,	451.5197
343	DCB_se1_ag1_f_02	451.5197	(pause 0.18)	451.6983
344	DCB_se1_ag1_f_02	451.6983	/like/	452.4963
345	DCB_se1_ag1_m_04	453.0512	[I think-]	453.5885
346	DCB_se1_ag1_f_02	453.0545	[ke- it] j- could be ketchup and,	455.4532
347	DCB_se1_ag1_f_02	456.6331	uh,	457.4290
348	DCB_se1_ag1_f_02	457.4290	(pause 0.22)	457.6522
349	DCB_se1_ag1_f_02	457.6522	I don't know what's inside [but it tastes good.]	460.0946
350	DCB_se1_ag1_m_04	459.0850	[I don't- I- it's] probably is ketchup cause	461.5823
351	DCB_se1_ag1_m_04	461.7946	most likely it's probably is [ketchup but-]	463.8107
352	DCB_se1_ag1_f_02	463.3136	[Or duck] sauce, [or something like that.]	465.4869
353	DCB_se1_ag1_m_04	464.5683	[Yeah it's g- it's] pretty good though.	466.3696
354	DCB_se1_ag3_m_01	467.1154	Pretty good? You like it /RD-NAME-1/?	468.5247
355	DCB_se1_ag1_m_05	468.7305	Mm-hm.	469.2225
356	DCB_se1_ag3_m_01	469.5706	<laugh> [/RD-NAME-1/ say, mm-hm.]	471.3151
357	DCB_se1_ag1_m_04	470.0880	[<laugh>]	470.6987
358	DCB_se1_ag3_m_01	471.6269	<laugh> What other foods like, is- is there any other thing that- that-	475.0250
359	DCB_se1_ag3_m_01	475.0250	(pause 0.99)	476.0124
360	DCB_se1_ag3_m_01	476.0124	any food wise that y- that's DC like, when you- you know you say it, like mumbo sauce?	480.8446
361	DCB_se1_ag1_f_02	481.9666	Mm, no not really, it's just	483.6845
362	DCB_se1_ag1_f_02	483.6845	(pause 0.18)	483.8669
363	DCB_se1_ag1_f_02	483.8669	mumbo sauce.	484.8790
364	DCB_se1_ag3_m_01	484.8420	/?/ What about go go?	485.8900
365	DCB_se1_ag1_f_02	486.3686	[Yeah, go go-]	487.4806
366	DCB_se1_ag1_m_04	486.3852	[I don't-]	486.9945
