Line	Spkr	StTime	Content	EnTime
61	DCB_se1_ag1_m_03	52.6106	(pause 0.71)	53.3194
62	DCB_se1_ag1_m_03	53.3194	Bahamian. You have like-	54.4711
63	DCB_se1_ag1_m_03	54.4711	(pause 0.92)	55.3897
64	DCB_se1_ag1_m_03	55.3897	you have like a history of like people with good hair.	57.3330
65	DCB_int_01	58.9184	Cool.	59.4966
66	DCB_int_01	59.4966	(pause 0.55)	60.0468
67	DCB_int_01	60.0468	And so	60.8908
68	DCB_int_01	60.8908	(pause 0.43)	61.3245
69	DCB_int_01	61.3245	what neighborhood do you claim now?	63.2724
70	DCB_int_01	63.2724	(pause 0.37)	63.6454
71	DCB_int_01	63.6454	Like-	63.8319
72	DCB_se1_ag1_m_03	65.1515	<ts>	65.2541
73	DCB_se1_ag1_m_03	65.2541	(pause 0.22)	65.4779
74	DCB_se1_ag1_m_03	65.4779	I mean like,	66.1168
75	DCB_se1_ag1_m_03	66.1168	(pause 0.36)	66.4805
76	DCB_se1_ag1_m_03	66.4805	<ts>	66.6297
77	DCB_se1_ag1_m_03	66.6297	(pause 0.70)	67.3338
78	DCB_se1_ag1_m_03	67.3338	I don't really claim neighborhoods like that, but like,	69.1605
79	DCB_se1_ag1_m_03	69.1605	(pause 0.81)	69.9718
80	DCB_se1_ag1_m_03	69.9718	me /?/- like, my brother,	71.4173
81	DCB_se1_ag1_m_03	71.4173	(pause 0.53)	71.9442
82	DCB_se1_ag1_m_03	71.9442	he be around like,	72.6250
83	DCB_se1_ag1_m_03	72.6250	(pause 0.13)	72.7509
84	DCB_se1_ag1_m_03	72.7509	thirty seven like,	73.5016
85	DCB_se1_ag1_m_03	73.5016	(pause 0.11)	73.6136
86	DCB_se1_ag1_m_03	73.6136	I just claimed this, like-	74.4622
87	DCB_se1_ag1_m_03	74.4622	(pause 0.80)	75.2631
88	DCB_se1_ag1_m_03	75.2631	Like where my brother be at, like,	76.6293
89	DCB_se1_ag1_m_03	76.6293	(pause 0.12)	76.7505
90	DCB_se1_ag1_m_03	76.7505	that's where I need to be at.	77.7484
91	DCB_se1_ag1_m_03	77.7484	(pause 0.15)	77.8976
92	DCB_se1_ag1_m_03	77.8976	Cause like, that's where I feel safe at.	79.0773
93	DCB_int_01	79.4923	So	79.8514
94	DCB_int_01	79.8514	(pause 0.15)	80.0006
95	DCB_int_01	80.0006	where is that?	80.4855
96	DCB_se1_ag1_m_03	81.0253	Thirty seven.	81.5988
97	DCB_int_01	81.9252	Thirty seven?	82.4754
98	DCB_int_01	82.4754	(pause 0.82)	83.2914
99	DCB_int_01	83.2914	Is that Northeast?	84.0188
100	DCB_se1_ag1_m_03	84.7416	N- yeah, that's Northeast.	85.6648
101	DCB_int_01	87.0626	What do you- and that's where you live?	88.2376
102	DCB_se1_ag1_m_03	88.6992	N- I live close to there.	89.7670
103	DCB_se1_ag1_m_03	89.7670	(pause 0.48)	90.2427
104	DCB_se1_ag1_m_03	90.2427	Like right down the street.	91.0727
105	DCB_int_01	91.7022	Do that-	92.0659
106	DCB_int_01	92.0659	(pause 0.10)	92.1673
107	DCB_int_01	92.1673	does that neighborhood have a name or is it	93.6175
108	DCB_int_01	93.6175	(pause 0.39)	94.0091
109	DCB_int_01	94.0091	thir- just-	94.4335
110	DCB_se1_ag1_m_03	94.5454	[Thirty seven.]	95.2401
111	DCB_int_01	94.6853	[Thirty seven.]	95.2308
112	DCB_int_01	95.3847	Oh.	95.5805
113	DCB_int_01	95.5805	(pause 0.14)	95.7158
114	DCB_int_01	95.7158	Okay.	96.1354
115	DCB_se1_ag1_m_03	96.4059	Well some people call it the Yo.	97.9539
116	DCB_int_01	98.6476	The what?	99.0253
117	DCB_se1_ag1_m_03	99.0766	The Yo.	99.6081
118	DCB_int_01	99.9112	The Yo?	100.3355
119	DCB_se1_ag1_m_03	100.5081	Yeah.	100.8065
120	DCB_int_01	100.9184	What does that mean?	101.5572
121	DCB_se1_ag1_m_03	101.9629	It's just the Yo.	102.7369
122	DCB_se1_ag1_m_03	102.7369	(pause 0.31)	103.0447
123	DCB_se1_ag1_m_03	103.0447	That's what it mean-	103.6089
124	DCB_se1_ag1_m_03	103.6089	(pause 0.12)	103.7255
125	DCB_se1_ag1_m_03	103.7255	Thirty seven.	104.2046
126	DCB_int_01	105.8226	You know how it got that name?	106.9324
127	DCB_se1_ag1_m_03	108.7323	They- well,	109.1473
128	DCB_se1_ag1_m_03	109.1473	(pause 0.96)	110.1067
129	DCB_se1_ag1_m_03	110.1067	they just came up with the name the Yo cause.	111.7200
130	DCB_int_01	112.7459	Okay. So you've lived in DC all your life?	114.6763
131	DCB_se1_ag1_m_03	115.0074	Yeah, basically.	115.8560
132	DCB_se1_ag1_m_03	115.8560	(pause 0.38)	116.2326
133	DCB_se1_ag1_m_03	116.2326	But I've been to different places.	117.4216
134	DCB_int_01	117.8366	Where are some other places you've been?	118.8966
135	DCB_se1_ag1_m_03	119.1236	Like I been to Florida.	120.4572
136	DCB_se1_ag1_m_03	120.4572	(pause 0.44)	120.8955
137	DCB_se1_ag1_m_03	120.8955	I've been to the Bahamas.	122.2932
138	DCB_se1_ag1_m_03	122.2932	(pause 0.70)	122.9926
139	DCB_se1_ag1_m_03	122.9926	I've been to, uh,	124.0324
140	DCB_se1_ag1_m_03	124.0324	(pause 0.14)	124.1770
141	DCB_se1_ag1_m_03	124.1770	Mexico.	124.8624
142	DCB_se1_ag1_m_03	124.8624	(pause 0.93)	125.7950
143	DCB_se1_ag1_m_03	125.7950	I've been to, uh, New York.	126.9561
144	DCB_int_01	127.5063	But you didn't live there, right?	128.5543
145	DCB_se1_ag1_m_03	128.6662	Nah.	129.1139
146	DCB_int_01	129.3377	You just visited.	130.0185
147	DCB_se1_ag1_m_03	130.2516	Yeah.	130.6246
148	DCB_int_01	131.0350	Mkay.	131.4360
149	DCB_int_01	131.4360	(pause 0.43)	131.8650
150	DCB_int_01	131.8650	Uh, tell me about- what schools did you go to?	133.8327
151	DCB_se1_ag1_m_03	134.7268	Well my first elementary school was /RD-SCHOOL-2/,	137.5665
152	DCB_se1_ag1_m_03	137.5665	(pause 1.26)	138.8302
153	DCB_se1_ag1_m_03	138.8302	and then I had like,	139.8514
154	DCB_se1_ag1_m_03	139.8514	(pause 0.52)	140.3678
155	DCB_se1_ag1_m_03	140.3678	a person- Like,	141.3190
156	DCB_se1_ag1_m_03	141.3190	(pause 0.65)	141.9718
157	DCB_se1_ag1_m_03	141.9718	a guardian across the street that used to walk me	143.8790
158	DCB_se1_ag1_m_03	143.8790	(pause 0.15)	144.0282
159	DCB_se1_ag1_m_03	144.0282	to school	144.4945
160	DCB_se1_ag1_m_03	144.4945	(pause 0.16)	144.6530
161	DCB_se1_ag1_m_03	144.6530	and home,	145.2032
162	DCB_se1_ag1_m_03	145.2032	(pause 0.49)	145.6928
163	DCB_se1_ag1_m_03	145.6928	cause like, I was young. I ain't had no direction.	147.3423
164	DCB_se1_ag1_m_03	147.3423	(pause 0.39)	147.7340
165	DCB_se1_ag1_m_03	147.7340	And it was right down the hill.	148.5967
166	DCB_se1_ag1_m_03	148.5967	(pause 0.86)	149.4593
167	DCB_se1_ag1_m_03	149.4593	And then like,	149.9116
168	DCB_se1_ag1_m_03	149.9116	(pause 0.10)	150.0142
169	DCB_se1_ag1_m_03	150.0142	my other school was /like/-	151.1613
170	DCB_se1_ag1_m_03	151.1613	(pause 0.31)	151.4664
171	DCB_se1_ag1_m_03	151.4664	<ts>	151.5363
172	DCB_se1_ag1_m_03	151.5363	(pause 0.16)	151.6928
173	DCB_se1_ag1_m_03	151.6928	And then I started to go to i- different schools like,	153.2537
174	DCB_se1_ag1_m_03	153.2537	(pause 0.48)	153.7294
175	DCB_se1_ag1_m_03	153.7294	/RD-SCHOOL-3/. That was like,	154.8205
176	DCB_se1_ag1_m_03	154.8205	(pause 0.15)	154.9744
177	DCB_se1_ag1_m_03	154.9744	the start of my middle school,	155.9676
178	DCB_se1_ag1_m_03	155.9676	(pause 0.13)	156.0935
179	DCB_se1_ag1_m_03	156.0935	and I met a lot of friends there. I stayed until like,	157.9027
180	DCB_se1_ag1_m_03	157.9027	(pause 1.76)	159.6641
181	DCB_se1_ag1_m_03	159.6641	fifth grade. And then I went to that school called /RD-SCHOOL-4/.	162.3901
182	DCB_se1_ag1_m_03	162.3901	(pause 0.67)	163.0587
183	DCB_se1_ag1_m_03	163.0587	Then that's when I stayed there until my eighth grade year	165.3004
184	DCB_se1_ag1_m_03	165.3004	(pause 0.19)	165.4869
185	DCB_se1_ag1_m_03	165.4869	because	165.9392
186	DCB_se1_ag1_m_03	165.9392	(pause 0.43)	166.3728
187	DCB_se1_ag1_m_03	166.3728	they canceled high school.	167.3660
188	DCB_se1_ag1_m_03	167.3660	(pause 0.41)	167.7810
189	DCB_se1_ag1_m_03	167.7810	And that's why now,	168.5271
190	DCB_se1_ag1_m_03	168.5271	(pause 0.25)	168.7742
191	DCB_se1_ag1_m_03	168.7742	I'm in ninth grade. I go to /RD-SCHOOL-4/.	170.4575
192	DCB_int_01	170.6849	You go to /RD-SCHOOL-4/. What's the school right before-	172.5500
193	DCB_int_01	172.5500	(pause 0.10)	172.6480
194	DCB_int_01	172.6480	which school were you at- say it again. I didn't hear the name.	174.8955
195	DCB_se1_ag1_m_03	175.0540	/RD-SCHOOL-4/.	175.8560
196	DCB_int_01	175.9621	Oh, /RD-SCHOOL-3/. Mm-hm.	177.0999
197	DCB_int_01	177.0999	(pause 3.84)	180.9374
198	DCB_int_01	180.9374	Oh so they	181.3338
199	DCB_int_01	181.3338	(pause 0.15)	181.4830
200	DCB_int_01	181.4830	closed the ninth- they closed the high school part out?	183.3610
201	DCB_se1_ag1_m_03	183.4776	Yeah.	183.7527
202	DCB_int_01	183.9205	So it's just- it stops at eighth grade now?	185.4733
203	DCB_se1_ag1_m_03	185.6132	[Yeah.]	185.9478
204	DCB_int_01	185.6598	[Or did they] close the whole school?	186.7463
205	DCB_se1_ag1_m_03	186.8395	They stopped at eighth grade.	187.6975
206	DCB_int_01	187.7161	They just stopped at eighth grade? Okay. And now you go to /RD-SCHOOL-4/.	190.6013
207	DCB_int_01	190.6013	(pause 0.08)	190.6806
208	DCB_int_01	190.6806	Which one?	190.9837
209	DCB_se1_ag1_m_03	191.4966	The one on Capitol Hill.	192.4338
210	DCB_int_01	192.7090	Capitol Hill.	193.2592
211	DCB_int_01	193.2592	(pause 2.65)	195.9112
212	DCB_int_01	195.9112	Do you work?	196.4941
213	DCB_se1_ag1_m_03	196.9231	No.	197.2821
214	DCB_se1_ag1_m_03	197.2821	(pause 0.28)	197.5665
215	DCB_se1_ag1_m_03	197.5665	I'm wo- I'm getting a- I'm getting a summer job next summer though.	200.0694
216	DCB_int_01	200.5823	Oh, whatchu wanna do?	201.3190
217	DCB_se1_ag1_m_03	201.7620	I don't know.	202.2190
218	DCB_se1_ag1_m_03	202.2190	(pause 0.26)	202.4754
219	DCB_se1_ag1_m_03	202.4754	I think I might work at the Boys and Girls Club.	204.1541
220	DCB_int_01	204.3499	Okay!	204.9374
221	DCB_int_01	204.9374	(pause 0.18)	205.1193
222	DCB_int_01	205.1193	That's a good-	205.8374
223	DCB_int_01	205.8374	(pause 0.39)	206.2244
224	DCB_int_01	206.2244	<ts>	206.3410
225	DCB_int_01	206.3410	(pause 0.11)	206.4517
226	DCB_int_01	206.4517	It's a good place to start.	207.5242
227	DCB_int_01	207.5242	(pause 0.97)	208.4894
228	DCB_int_01	208.4894	You gonna do it that way, /RD-WORK-9/?	210.5084
229	DCB_se1_ag1_m_03	210.6623	Yeah.	211.2825
230	DCB_se1_ag1_m_03	211.2825	(pause 0.39)	211.6742
231	DCB_se1_ag1_m_03	211.6742	But then some of my friends said they had some problems with their money, but I need my money up front.	215.1982
232	DCB_int_01	216.5551	Oh okay. Cause you know that's not how it works [right?]	218.2139
233	DCB_se1_ag1_m_03	218.0367	[Yeah.]	218.4098
234	DCB_int_01	218.6476	Oh, okay.	219.2910
235	DCB_int_01	219.2910	(pause 0.15)	219.4403
236	DCB_int_01	219.4403	Good.	219.6874
237	DCB_int_01	219.6874	(pause 0.26)	219.9485
238	DCB_int_01	219.9485	I'm- I'm glad as long as you know that	221.5199
239	DCB_int_01	221.5199	(pause 0.10)	221.6178
240	DCB_int_01	221.6178	they not gonna, uh-	222.6204
241	DCB_int_01	222.6204	(pause 0.18)	222.7975
242	DCB_int_01	222.7975	that you not gonna	223.5156
243	DCB_int_01	223.5156	(pause 0.41)	223.9213
244	DCB_int_01	223.9213	get your money right at the beginning.	225.2351
245	DCB_int_01	225.2351	(pause 0.35)	225.5801
246	DCB_int_01	225.5801	Um, where was your father born?	227.0490
247	DCB_int_01	227.0490	(pause 0.51)	227.5572
248	DCB_int_01	227.5572	Do you know?	227.9023
249	DCB_se1_ag1_m_03	228.6856	Not really.	229.2032
250	DCB_int_01	229.3711	Not really.	229.7721
251	DCB_int_01	229.7721	(pause 0.10)	229.8700
252	DCB_int_01	229.8700	What about your mom?	230.4855
253	DCB_se1_ag1_m_03	231.0672	My mom? She was born like,	232.5407
254	DCB_se1_ag1_m_03	232.5407	(pause 0.60)	233.1422
255	DCB_se1_ag1_m_03	233.1422	basically in like, DC, but she grew up	235.2918
256	DCB_se1_ag1_m_03	235.2918	(pause 0.70)	235.9913
257	DCB_se1_ag1_m_03	235.9913	in	236.4482
258	DCB_se2_ag2_f_01	238.1024	Trinidad.	238.8251
259	DCB_se1_ag1_m_03	238.8578	Trinidad.	239.4826
260	DCB_se1_ag1_m_03	239.4826	(pause 3.17)	242.6512
261	DCB_se1_ag1_m_03	242.6512	Don't- you're loud. (whispered)	243.5287
262	DCB_int_01	245.6598	What does your mom do?	246.3825
263	DCB_se1_ag1_m_03	247.1100	My mom? She works at /RD-WORK-2/.	248.6243
264	DCB_se1_ag1_m_03	248.6243	(pause 0.09)	248.7175
265	DCB_se1_ag1_m_03	248.7175	So like,	249.1092
266	DCB_se1_ag1_m_03	249.1092	(pause 0.70)	249.8133
267	DCB_se1_ag1_m_03	249.8133	if I'm not feeling well,	250.6340
268	DCB_se1_ag1_m_03	250.6340	(pause 0.28)	250.9091
269	DCB_se1_ag1_m_03	250.9091	she know what to do.	251.5432
270	DCB_int_01	254.8014	Um,	255.5662
271	DCB_int_01	255.5662	(pause 1.66)	257.2215
272	DCB_int_01	257.2215	sister, you gonna sit in the room with us?	258.8675
273	DCB_se2_ag2_f_01	259.0587	You don't want me to?	259.6788
274	DCB_int_01	259.8141	No, I'm just asking so I'll know that- I'll just make a note of it.	262.2236
275	DCB_se2_ag2_f_01	262.3868	/Mm./	262.6666
276	DCB_int_01	262.7226	Okay.	263.1142
277	DCB_int_01	263.1142	(pause 4.48)	267.5895
278	DCB_int_01	267.5895	If that's the case, we might need you to pull up a chair. I might mic you.	270.2567
279	DCB_se2_ag2_f_01	271.8560	Okay.	272.2337
280	DCB_int_01	272.4191	Oh okay.	272.8481
281	DCB_int_01	272.8481	(pause 0.53)	273.3750
282	DCB_int_01	273.3750	Great.	273.9112
283	DCB_se2_ag2_f_01	274.3355	<laugh>	275.0443
284	DCB_int_01	276.2986	Um,	276.8022
285	DCB_int_01	276.8022	(pause 0.28)	277.0773
286	DCB_int_01	277.0773	<clears throat>	277.8840
287	DCB_int_01	277.8840	(pause 4.96)	282.8395
288	DCB_int_01	282.8395	I think I talk loud enough, so I'm gonna actually give you my-	285.0346
289	DCB_int_01	285.0346	(pause 1.00)	286.0324
290	DCB_int_01	286.0324	my mic.	286.5547
291	DCB_int_01	286.5547	(pause 6.78)	293.3381
292	DCB_int_01	293.3381	So /RD-NAME-2/ will do most of the talking, but if you wanna chime in,	296.0052
293	DCB_int_01	296.0052	(pause 1.20)	297.2071
294	DCB_int_01	297.2071	he might want-	297.7154
295	DCB_int_01	297.7154	(pause 0.12)	297.8319
296	DCB_int_01	297.8319	you- he might wanna add-	298.6433
297	DCB_int_01	298.6433	(pause 0.10)	298.7459
298	DCB_int_01	298.7459	you might wanna add some details. Is that alright?	300.3732
299	DCB_se2_ag2_f_01	300.5364	Mm-hm.	300.9281
300	DCB_int_01	300.9747	[Okay.]	301.2778
301	DCB_se1_ag1_m_03	301.1146	[Okay. (whispered)]	301.4877
302	DCB_int_01	301.9819	So	302.6196
303	DCB_int_01	302.6196	(pause 1.56)	304.1817
304	DCB_int_01	304.1817	/RD-NAME-2/, tell me about the first house you remember living in.	306.6996
305	DCB_se1_ag1_m_03	307.6788	The first house I remember living in.	309.4542
306	DCB_int_01	309.7060	Mm-hm. Your neighborhood-	311.1049
307	DCB_se1_ag1_m_03	311.2401	My-	311.6225
308	DCB_se1_ag1_m_03	311.6225	(pause 0.32)	311.9442
309	DCB_se1_ag1_m_03	311.9442	my first house	312.7043
310	DCB_se1_ag1_m_03	312.7043	(pause 0.21)	312.9188
311	DCB_se1_ag1_m_03	312.9188	I ever lived in was like,	314.0705
312	DCB_se1_ag1_m_03	314.0705	(pause 0.70)	314.7735
313	DCB_se1_ag1_m_03	314.7735	this house	315.2817
314	DCB_se1_ag1_m_03	315.2817	(pause 0.27)	315.5522
315	DCB_se1_ag1_m_03	315.5522	that we lived on Thirtieth Street.	316.8485
316	DCB_se1_ag1_m_03	316.8485	(pause 0.72)	317.5712
317	DCB_se1_ag1_m_03	317.5712	And like, that was the first home, that like, I felt like,	319.6928
318	DCB_se1_ag1_m_03	319.6928	(pause 0.23)	319.9213
319	DCB_se1_ag1_m_03	319.9213	I was-	320.2477
320	DCB_se1_ag1_m_03	320.2477	(pause 1.09)	321.3330
321	DCB_se1_ag1_m_03	321.3330	Like [I grew] up in.	322.1490
322	DCB_int_01	321.5522	[S-]	321.8086
323	DCB_se1_ag1_m_03	322.3402	Like	322.5267
324	DCB_se1_ag1_m_03	322.5267	(pause 0.17)	322.6946
325	DCB_se1_ag1_m_03	322.6946	when I was a child,	323.5013
326	DCB_se1_ag1_m_03	323.5013	(pause 0.33)	323.8323
327	DCB_se1_ag1_m_03	323.8323	that's where I grew up at.	324.6670
328	DCB_se2_ag4_f_05	331.0447	Hi, how you doing?	331.8607
329	DCB_int_01	331.8420	Fine, how are you?	332.8248
330	DCB_se2_ag4_f_05	333.5615	I don't know.	334.2143
331	DCB_se2_ag2_f_01	334.6060	<laugh>	336.1494
332	DCB_int_01	336.0002	So, okay, tell me about the house, what you remember.	338.1918
333	DCB_se1_ag1_m_03	338.4237	<ts>	338.5809
334	DCB_se1_ag1_m_03	338.5809	(pause 0.12)	338.7035
335	DCB_se1_ag1_m_03	338.7035	I remember when I was a child,	340.0558
336	DCB_se1_ag1_m_03	340.0558	(pause 0.26)	340.3169
337	DCB_se1_ag1_m_03	340.3169	like, I used to like,	341.2914
338	DCB_se1_ag1_m_03	341.2914	(pause 0.13)	341.4173
339	DCB_se1_ag1_m_03	341.4173	do different things in the house. Like-	343.2872
340	DCB_se1_ag1_m_03	343.2872	(pause 0.64)	343.9260
341	DCB_se1_ag1_m_03	343.9260	like my mother	344.5321
342	DCB_se1_ag1_m_03	344.5321	(pause 0.20)	344.7362
343	DCB_se1_ag1_m_03	344.7362	and my grandmother used to tell me, they used to be like, I used to walk	347.0070
344	DCB_se1_ag1_m_03	347.0070	(pause 0.63)	347.6365
345	DCB_se1_ag1_m_03	347.6365	throughout the house	348.2986
346	DCB_se1_ag1_m_03	348.2986	(pause 0.75)	349.0447
347	DCB_se1_ag1_m_03	349.0447	without turning out	349.7721
348	DCB_se1_ag1_m_03	349.7721	(pause 0.21)	349.9808
349	DCB_se1_ag1_m_03	349.9808	one light.	350.4377
350	DCB_se1_ag1_m_03	350.4377	(pause 0.61)	351.0486
351	DCB_se1_ag1_m_03	351.0486	And go downstairs to their room	352.5360
352	DCB_se1_ag1_m_03	352.5360	(pause 0.42)	352.9604
353	DCB_se1_ag1_m_03	352.9604	and lay with them.	353.6564
354	DCB_int_01	355.3151	Do you remember that house? Like, do you remember how it was laid [out? How many bedrooms?] Like, what [color was your room?]	360.1727
355	DCB_se1_ag1_m_03	357.5242	[Yeah, I-]	358.1257
356	DCB_se1_ag1_m_03	358.1257	(pause 0.98)	359.1061
357	DCB_se1_ag1_m_03	359.1061	[We had-]	360.0701
358	DCB_se1_ag1_m_03	360.3965	See,	360.8395
359	DCB_se1_ag1_m_03	360.8395	(pause 0.52)	361.3618
360	DCB_se1_ag1_m_03	361.3618	I didn't have a color room cause I slept with my mom.	363.5055
361	DCB_int_01	363.7713	Mm.	364.0138
362	DCB_se1_ag1_m_03	364.3589	She had a room though. She wasn't even there, but okay.	366.3592
363	DCB_int_01	366.4991	<laugh>	366.8395
364	DCB_se1_ag1_m_03	366.7649	And uh,	367.6042
365	DCB_se1_ag1_m_03	367.9341	<ts>	368.0927
366	DCB_se1_ag1_m_03	368.0927	(pause 0.58)	368.6709
367	DCB_se1_ag1_m_03	368.6709	so like we had- how many? So it was my mother room,	371.7344
368	DCB_se1_ag1_m_03	371.7344	(pause 0.79)	372.5271
369	DCB_se1_ag1_m_03	372.5271	my grandmother room,	373.5763
370	DCB_se1_ag1_m_03	373.5763	(pause 0.60)	374.1766
371	DCB_se1_ag1_m_03	374.1766	which is now in the basement, and then we had /RD-NAME-2/ room.	376.3682
372	DCB_se1_ag1_m_03	376.3682	(pause 0.69)	377.0536
373	DCB_se1_ag1_m_03	377.0536	And then we had like-	378.2660
374	DCB_se1_ag1_m_03	378.2660	(pause 0.25)	378.5131
375	DCB_se1_ag1_m_03	378.5131	It was like this extra room in there	379.8984
376	DCB_se1_ag1_m_03	379.8984	(pause 0.26)	380.1580
377	DCB_se1_ag1_m_03	380.1580	[for my uncle.]	380.9086
378	DCB_se2_ag2_f_01	380.2745	[Five bedrooms.]	381.4030
379	DCB_se1_ag1_m_03	381.5801	Four- and so it's- it was five	382.9044
380	DCB_se1_ag1_m_03	382.9044	(pause 0.37)	383.2728
381	DCB_se1_ag1_m_03	383.2728	basically.	383.8137
382	DCB_int_01	385.2079	Mkay.	385.5996
383	DCB_int_01	385.5996	(pause 0.40)	385.9959
384	DCB_int_01	385.9959	And so do you remember playing outside? Did you play in the house?	388.7738
385	DCB_int_01	388.7738	(pause 0.15)	388.9231
386	DCB_int_01	388.9231	Did you have like a big TV? [Did you watch TV?]	391.7628
387	DCB_se1_ag1_m_03	390.6343	[Yeah, /cause/.]	391.4037
388	DCB_se1_ag1_m_03	392.0798	Yeah I watched TV, and then, like,	393.5195
389	DCB_se1_ag1_m_03	393.5195	(pause 0.17)	393.6874
390	DCB_se1_ag1_m_03	393.6874	I used to play outside,	394.6526
391	DCB_se1_ag1_m_03	394.6526	(pause 0.12)	394.7692
392	DCB_se1_ag1_m_03	394.7692	like only in the winter co- winter come cause-	396.6017
393	DCB_se1_ag1_m_03	396.6017	(pause 0.37)	396.9701
394	DCB_se1_ag1_m_03	396.9701	One winter,	397.5576
395	DCB_se1_ag1_m_03	397.5576	(pause 0.58)	398.1393
396	DCB_se1_ag1_m_03	398.1393	it was like,	398.6522
397	DCB_se1_ag1_m_03	398.6522	(pause 0.20)	398.8527
398	DCB_se1_ag1_m_03	398.8527	something happened to the grass, and like, it was frozen to a block.	401.6411
399	DCB_se1_ag1_m_03	401.6411	(pause 0.48)	402.1168
400	DCB_se1_ag1_m_03	402.1168	Then that's when,	402.5458
401	DCB_se1_ag1_m_03	402.5458	(pause 0.38)	402.9281
402	DCB_se1_ag1_m_03	402.9281	I went outside, and I got to sliding on it.	404.7222
403	DCB_int_01	405.7154	So you just like,	406.6954
404	DCB_int_01	406.6954	(pause 0.84)	407.5386
405	DCB_int_01	407.5386	used the	408.1774
406	DCB_int_01	408.1774	(pause 0.17)	408.3452
