Line	Spkr	StTime	Content	EnTime
37	LES_se0_ag2_m_01	61.9846	my mother and my other aunts and uncles.	64.7927
38	LES_se0_ag2_m_01	64.7927	(pause 0.43)	65.2221
39	LES_se0_ag2_m_01	65.2221	And so our- our family was, um, you know, that's where our family,	68.8062
40	LES_se0_ag2_m_01	68.8062	(pause 0.53)	69.3378
41	LES_se0_ag2_m_01	69.3378	you know, was	70.2051
42	LES_se0_ag2_m_01	70.2051	(pause 0.25)	70.4569
43	LES_se0_ag2_m_01	70.4569	was breeded at, I guess. And w- that's where we	72.4556
44	LES_se0_ag2_m_01	72.4556	(pause 0.44)	72.8986
45	LES_se0_ag2_m_01	72.8986	where- you know, that's where we established ourselves, /?/.	74.9866
46	LES_int_01	74.6269	[Where] in Brooklyn was [this?]	75.9652
47	LES_se0_ag2_m_01	75.5422	[<ts> Um, well- well they-]	76.9195
48	LES_int_01	76.4235	[/inaudible/]	76.7922
49	LES_se0_ag2_m_01	77.5146	they moved around B- different parts of Brooklyn, [but w-]	80.1316
50	LES_int_01	79.5710	[Uh-huh.]	80.0107
51	LES_se0_ag2_m_01	80.2984	you know,	80.6901
52	LES_se0_ag2_m_01	80.6901	(pause 0.13)	80.8160
53	LES_se0_ag2_m_01	80.8160	since then I was born, we	82.2629
54	LES_se0_ag2_m_01	82.2629	(pause 0.47)	82.7338
55	LES_se0_ag2_m_01	82.7338	lived in Bedford-Stuyvesant.	83.9788
56	LES_se0_ag2_m_01	83.9788	(pause 0.14)	84.1187
57	LES_se0_ag2_m_01	84.1187	[And now] we're s- that's where the heard of our family's at, at the Bedford-Stuyvesant, [Brooklyn.]	87.5164
58	LES_int_01	84.1187	[Uh-huh.]	84.5077
59	LES_int_01	84.5077	(pause 2.58)	87.0874
60	LES_int_01	87.0874	[Do you- and you] still have family that [live there?]	88.7240
61	LES_se0_ag2_m_01	88.2717	[Yep,]	88.5943
62	LES_se0_ag2_m_01	88.7639	definitely.	89.4642
63	LES_int_01	89.7420	So why did, um,	91.4719
64	LES_int_01	91.4719	(pause 0.16)	91.6304
65	LES_int_01	91.6304	you guys decided to move [here?]	93.3277
66	LES_se0_ag2_m_01	93.1505	[<ts>]	93.3650
67	LES_se0_ag2_m_01	93.5702	Well, it was a- it was a pretty bad neighborhood, um, at the time. And, [you know, my mother-]	98.6852
68	LES_int_01	97.8552	[Nineteen eighty-four,] yeah.	99.3940
69	LES_se0_ag2_m_01	99.4266	yep.	99.7933
70	LES_se0_ag2_m_01	99.7933	(pause 0.69)	100.4875
71	LES_se0_ag2_m_01	100.4875	<ts> And my mother wanted to-	102.3689
72	LES_se0_ag2_m_01	102.3689	(pause 0.34)	102.7123
73	LES_se0_ag2_m_01	102.7123	my mother and my eldest brother,	104.1858
74	LES_se0_ag2_m_01	104.1858	(pause 0.39)	104.5775
75	LES_se0_ag2_m_01	104.5775	they, um, they wanted to,	106.1504
76	LES_se0_ag2_m_01	106.1504	(pause 0.55)	106.6958
77	LES_se0_ag2_m_01	106.6958	you know, move. I was- I was a kid.	108.4103
78	LES_se0_ag2_m_01	108.4103	(pause 0.53)	108.9414
79	LES_se0_ag2_m_01	108.9414	Um, I was like one or two years old. My sister was a- , you know,	111.7318
80	LES_se0_ag2_m_01	111.7318	(pause 0.18)	111.9150
81	LES_se0_ag2_m_01	111.9150	six months old.	112.9222
82	LES_int_01	112.9968	Oh, [wow.]	113.7662
83	LES_se0_ag2_m_01	113.5004	[And] it was like, you know, we wanted to kind of g- get a change of scenery, a better-	116.9416
84	LES_se0_ag2_m_01	117.3241	a better neighborhood [and]	118.6543
85	LES_int_01	118.2440	[Yeah.]	118.6097
86	LES_se0_ag2_m_01	119.0758	this /action-/	119.9366
87	LES_se0_ag2_m_01	119.9366	(pause 0.13)	120.0656
88	LES_se0_ag2_m_01	120.0656	Lower East Side used to be, you know, b- was kind of like a abandoned area. They had	124.1782
89	LES_se0_ag2_m_01	124.1782	(pause 0.39)	124.5653
90	LES_se0_ag2_m_01	124.5653	whole bunch of abandoned buildings [and squatters] and it was a, you know, huge drug problem.	128.5178
91	LES_int_01	125.9112	[Right.]	126.3262
92	LES_se0_ag2_m_01	128.8969	But then NYCHA, they actually, you know,	130.8320
93	LES_se0_ag2_m_01	130.8320	(pause 0.34)	131.1724
94	LES_se0_ag2_m_01	131.1724	made this development Lower East Side too.	133.0469
95	LES_se0_ag2_m_01	133.0469	(pause 0.48)	133.5225
96	LES_se0_ag2_m_01	133.5225	[Um, and it] opened up in nineteen eighty-eight.	135.7821
97	LES_int_01	133.7074	[Yeah.]	134.1317
98	LES_se0_ag2_m_01	136.5144	<ts> And so,	137.1050
99	LES_se0_ag2_m_01	137.1050	(pause 0.42)	137.5247
100	LES_se0_ag2_m_01	137.5247	you know, we were one of the first families that moved into this [development.]	140.5339
101	LES_int_01	140.3534	[Oh,] you [were?]	141.1228
102	LES_se0_ag2_m_01	141.0235	[Yes] we were.	141.5984
103	LES_se0_ag2_m_01	141.9059	And so, um,	142.7842
104	LES_int_01	142.7982	I love these style- the- these NYCHA buildings, because they're so [small.]	147.6336
105	LES_se0_ag2_m_01	147.4554	[mm-hm.]	147.8714
106	LES_se0_ag2_m_01	148.0593	[Mm-hm.]	148.5412
107	LES_int_01	148.0593	[So it f-]	148.5023
108	LES_int_01	148.6842	It doesn't feel like a big- you know, living in like a big, huge tower.	152.2746
109	LES_se0_ag2_m_01	151.6404	[Yeah,] yeah.	152.7269
110	LES_int_01	153.1620	It just seems like it must be [nice.]	154.9105
111	LES_se0_ag2_m_01	154.7800	[And] everybody pretty much here knows each other for the most [part. I mean-]	157.8249
112	LES_int_01	157.2886	[Right.]	157.6617
113	LES_se0_ag2_m_01	158.2399	I mean, the great thing is we have a dead end block which has a school there, so it's like, you know,	162.3120
114	LES_se0_ag2_m_01	162.3120	(pause 0.75)	163.0627
115	LES_se0_ag2_m_01	163.0627	y- it's only- pretty much one way you come in and one way you can come out, which makes,	167.3913
116	LES_se0_ag2_m_01	167.3913	(pause 0.41)	167.7970
117	LES_se0_ag2_m_01	167.7970	you know, um,	168.5337
118	LES_se0_ag2_m_01	168.5337	(pause 0.39)	168.9254
119	LES_se0_ag2_m_01	168.9254	I mean, which makes the community pretty much more- that much more closer, cause we've-	172.3477
120	LES_int_01	172.3477	Cause you don't have	172.9586
121	LES_int_01	172.9586	(pause 0.18)	173.1404
122	LES_int_01	173.1404	people just [wandering through.] If someone turns [down here, they probably] live here.	177.0573
123	LES_se0_ag2_m_01	173.9098	[Exactly.]	174.6891
124	LES_se0_ag2_m_01	174.6891	(pause 0.85)	175.5418
125	LES_se0_ag2_m_01	175.5418	[Exactly.]	176.3019
126	LES_se0_ag2_m_01	176.3019	(pause 0.75)	177.0526
127	LES_se0_ag2_m_01	177.0526	<ts> Exactly.	177.7614
128	LES_int_01	177.7614	Or know someone [here, yeah.]	178.8440
129	LES_se0_ag2_m_01	178.2913	[Yeah.]	178.6783
130	LES_int_01	179.1166	I actually have a friend who lives right across the street.	181.0827
131	LES_se0_ag2_m_01	181.0827	<ts> Okay.	181.6376
132	LES_int_01	181.7402	[Yeah.]	182.1988
133	LES_se0_ag2_m_01	182.0573	[Okay.]	182.4723
134	LES_int_01	182.4940	So I've- I've been- I- it's- I've been down this block,	184.8721
135	LES_int_01	184.8721	(pause 0.25)	185.1192
136	LES_int_01	185.1192	believe it [or not.]	185.7487
137	LES_se0_ag2_m_01	185.5249	[Is a-] well do you-	186.6330
138	LES_int_01	186.6330	But it's very [quiet.]	187.6068
139	LES_se0_ag2_m_01	187.3651	[yes] it is. Yes it is.	188.8199
140	LES_int_01	188.9722	It's [great.]	189.4897
141	LES_se0_ag2_m_01	189.3125	[So] I mean, I- I- I had so many great times growing up here, man. Um,	192.8391
142	LES_int_01	193.0854	You did?	193.5266
143	LES_se0_ag2_m_01	193.5479	Yeah. I w- I was actually talking to one of my- one of my good friends,	197.1336
144	LES_se0_ag2_m_01	197.1336	(pause 0.58)	197.7133
145	LES_se0_ag2_m_01	197.7133	um, well actually a childhood friend who,	199.4712
146	LES_se0_ag2_m_01	199.4712	(pause 0.18)	199.6530
147	LES_se0_ag2_m_01	199.6530	you know, a couple weeks ago.	201.5555
148	LES_se0_ag2_m_01	201.5555	(pause 0.44)	201.9938
149	LES_se0_ag2_m_01	201.9938	And he just, you know, we was talking about like, just	203.9868
150	LES_se0_ag2_m_01	203.9868	(pause 0.16)	204.1426
151	LES_se0_ag2_m_01	204.1426	we used to play kickball in the backyard, and	207.0358
152	LES_se0_ag2_m_01	207.0358	(pause 0.44)	207.4788
153	LES_se0_ag2_m_01	207.4788	you know, play all	208.7586
154	LES_se0_ag2_m_01	208.7586	(pause 0.24)	208.9973
155	LES_se0_ag2_m_01	208.9973	m- different- make up games, and you know, play all different types of	212.7259
156	LES_se0_ag2_m_01	212.7259	(pause 0.61)	213.3368
157	LES_se0_ag2_m_01	213.3368	you know, espionage, you know, manhunt games we used to have [over there.] And it was like, wow.	217.4555
158	LES_int_01	216.0473	[Yeah.]	216.5882
159	LES_int_01	217.6887	What are some of the other games that you [remember playing?]	219.6548
160	LES_se0_ag2_m_01	219.0952	[Uh, we played,] um,	220.5128
161	LES_se0_ag2_m_01	220.6573	I was very competitive so	221.8995
162	LES_se0_ag2_m_01	221.8995	(pause 0.46)	222.3546
163	LES_se0_ag2_m_01	222.3546	any type of sport. We played basketball or whatever, then we-	225.2144
164	LES_se0_ag2_m_01	225.2144	(pause 0.35)	225.5693
165	LES_se0_ag2_m_01	225.5693	we would play a game called, um,	227.2738
166	LES_se0_ag2_m_01	227.2738	(pause 0.14)	227.4136
167	LES_se0_ag2_m_01	227.4136	manhunt,	228.0174
168	LES_se0_ag2_m_01	228.0174	(pause 0.44)	228.4535
169	LES_se0_ag2_m_01	228.4535	where-	228.9834
170	LES_int_01	229.0207	[Yeah.]	229.4590
171	LES_se0_ag2_m_01	229.3984	[you] played man- [did you play manhunt?]	230.6966
172	LES_int_01	229.9160	[I- I think so.] But tell me- maybe the rules are different, [tell me.]	232.5489
173	LES_se0_ag2_m_01	231.9894	[So manhunt,] what we would do, we used to, um,	234.4793
174	LES_se0_ag2_m_01	234.8990	you either do a team,	235.9309
175	LES_se0_ag2_m_01	235.9309	(pause 0.23)	236.1641
176	LES_se0_ag2_m_01	236.1641	two teams, [or you could] do it every man for themself.	238.3990
177	LES_int_01	236.6879	[Yeah.]	237.0470
178	LES_se0_ag2_m_01	238.7613	And [one person] would, um,	240.5986
179	LES_int_01	239.0597	[Oh.]	239.6193
180	LES_se0_ag2_m_01	240.9202	you know, w- one person would	242.3718
181	LES_se0_ag2_m_01	242.3718	(pause 0.30)	242.6702
182	LES_se0_ag2_m_01	242.6702	be the person that's it. And you have to like,	244.5773
183	LES_se0_ag2_m_01	244.5773	(pause 0.35)	244.9271
184	LES_se0_ag2_m_01	244.9271	you'll give like two- a minute or- a minute or so to just	247.8910
185	LES_se0_ag2_m_01	247.8910	(pause 0.56)	248.4553
186	LES_se0_ag2_m_01	248.4553	go hide anywhere you want,	250.1819
187	LES_se0_ag2_m_01	250.1819	(pause 0.29)	250.4757
188	LES_se0_ag2_m_01	250.4757	you know, on the block.	251.2544
189	LES_int_01	251.4456	So it was a block [thing?]	252.6569
190	LES_se0_ag2_m_01	252.3502	[Yeah,] the whole block. [The whole] block thing.	254.3692
191	LES_int_01	253.3714	[Okay.]	253.6935
192	LES_int_01	254.6910	[So where-] what- where would you hide? Would you go like, inside someone's [apartment?]	258.0030
193	LES_se0_ag2_m_01	254.7516	And-	255.1726
194	LES_se0_ag2_m_01	255.1726	(pause 2.61)	257.7839
195	LES_se0_ag2_m_01	257.7839	[<ts>] see that was- that was a restriction, you couldn't [hide in the] buildings, um, you couldn't [hide in the apartments.]	262.1607
196	LES_int_01	259.6381	[Okay.]	260.0547
197	LES_int_01	260.0547	(pause 1.17)	261.2235
198	LES_int_01	261.2235	[No building.]	261.8577
199	LES_se0_ag2_m_01	262.4855	So you pretty much had to find, you know, different areas around	265.4558
200	LES_se0_ag2_m_01	265.4558	(pause 0.48)	265.9407
201	LES_se0_ag2_m_01	265.9407	the, um, the block to hide [at.]	267.6767
202	LES_int_01	267.4482	[Like,] under a [car or?]	269.6211
203	LES_se0_ag2_m_01	268.7259	[Um, well] I would, you know, you'd be surprised- probably have-	271.7706
204	LES_se0_ag2_m_01	271.9773	but we have a big [backyard back there.]	273.7679
205	LES_int_01	273.1337	[You have the backyards, right. Okay.]	274.6725
206	LES_se0_ag2_m_01	274.1860	[And we don't have-] we have a back on our other side too, as well.	276.9666
207	LES_se0_ag2_m_01	277.2824	So we'll hide there, we'll hide in the school yard,	279.5873
208	LES_se0_ag2_m_01	279.5873	(pause 0.37)	279.9616
209	LES_se0_ag2_m_01	279.9616	you know. We'll just find different places to hide at.	282.6667
210	LES_int_01	282.7530	[Okay.]	283.1333
211	LES_se0_ag2_m_01	283.0608	[And,] you know, if you got caught	284.7534
212	LES_se0_ag2_m_01	285.0938	the f- oh no, if you got caught then you would have to join,	287.6241
213	LES_se0_ag2_m_01	287.6241	(pause 0.46)	288.0858
214	LES_se0_ag2_m_01	288.0858	um,	288.6547
215	LES_se0_ag2_m_01	288.6547	(pause 0.20)	288.8519
216	LES_se0_ag2_m_01	288.8519	that- that person after they find everybody else	291.2207
217	LES_se0_ag2_m_01	291.2207	(pause 0.38)	291.6030
218	LES_se0_ag2_m_01	291.6030	on, um, everybody else was hiding.	293.3749
219	LES_se0_ag2_m_01	293.3749	(pause 0.34)	293.7106
220	LES_se0_ag2_m_01	293.7106	And-	294.1402
221	LES_int_01	294.3042	So if you got caught, you had to join the-	296.8526
222	LES_se0_ag2_m_01	297.0414	<ts> [yeah.]	297.5683
223	LES_int_01	297.1066	[the team] of the [finders?]	299.0697
224	LES_se0_ag2_m_01	298.4402	[<ts> Oh then-] exactly.	299.7878
225	LES_se0_ag2_m_01	300.2835	[But if it w-] but if it was a team though, that's the thing, if it was individual then I would have to-	304.2889
226	LES_int_01	300.3628	[/Got it./]	300.8990
227	LES_se0_ag2_m_01	304.5394	say if you're the o- one that was it.	305.8804
228	LES_int_01	305.9084	[Yeah.]	306.2534
229	LES_se0_ag2_m_01	306.2208	[And,] um,	307.1082
230	LES_se0_ag2_m_01	307.2419	we had a group of people. If you caught me,	309.1228
231	LES_se0_ag2_m_01	309.1228	(pause 0.44)	309.5641
232	LES_se0_ag2_m_01	309.5641	um, I would have to help you find everybody else.	311.8610
233	LES_int_01	312.3539	And I'd slowly try to find [everybody else? Okay.]	315.1190
234	LES_se0_ag2_m_01	314.0419	[Exactly.]	315.0185
235	LES_se0_ag2_m_01	315.3708	And if it was a team though,	316.7167
236	LES_se0_ag2_m_01	316.7167	(pause 0.37)	317.0898
237	LES_se0_ag2_m_01	317.0898	um, you would catch me and I would just be out for the rest- you know, there was like a-	320.8637
238	LES_se0_ag2_m_01	320.8637	(pause 0.36)	321.2241
239	LES_se0_ag2_m_01	321.2241	a prisoner's thing, where I would have to stay [there]	323.7015
240	LES_int_01	323.3705	[<laugh> You had to go to prison?]	325.3196
241	LES_se0_ag2_m_01	324.1224	[and, you know, until-] exactly.	326.1541
242	LES_se0_ag2_m_01	326.4480	But	326.9806
243	LES_se0_ag2_m_01	326.9806	(pause 0.21)	327.1881
244	LES_se0_ag2_m_01	327.1881	the catch is, on certain occasions	329.2891
245	LES_se0_ag2_m_01	329.2891	(pause 0.41)	329.6948
246	LES_se0_ag2_m_01	329.6948	if, um,	330.6460
247	LES_se0_ag2_m_01	330.6460	(pause 0.37)	331.0190
248	LES_se0_ag2_m_01	331.0190	if one person from	332.3899
249	LES_se0_ag2_m_01	332.3899	(pause 0.24)	332.6338
250	LES_se0_ag2_m_01	332.6338	like, say if I'm on the opposing team then I'm, you know,	335.2272
251	LES_se0_ag2_m_01	335.2272	(pause 0.34)	335.5711
252	LES_se0_ag2_m_01	335.5711	one of my teammates got caught,	337.2175
253	LES_se0_ag2_m_01	337.2175	(pause 0.56)	337.7770
254	LES_se0_ag2_m_01	337.7770	um,	338.3738
255	LES_se0_ag2_m_01	338.3738	(pause 0.71)	339.0856
256	LES_se0_ag2_m_01	339.0856	I can, you know if I can sneak-	340.9741
257	LES_se0_ag2_m_01	340.9741	(pause 0.58)	341.5540
258	LES_se0_ag2_m_01	341.5540	sneak to the base where, you know, where my-	343.4236
259	LES_se0_ag2_m_01	343.4236	(pause 0.21)	343.6287
260	LES_se0_ag2_m_01	343.6287	my- my teammates is at	344.9483
261	LES_se0_ag2_m_01	344.9483	(pause 0.42)	345.3726
262	LES_se0_ag2_m_01	345.3726	and tag <clap> them before,	346.9777
263	LES_se0_ag2_m_01	346.9777	(pause 0.19)	347.1662
264	LES_se0_ag2_m_01	347.1662	you know, the other team is able to notice me	348.9440
265	LES_se0_ag2_m_01	348.9440	(pause 0.35)	349.2909
266	LES_se0_ag2_m_01	349.2909	then they'll be set free,	350.3214
267	LES_int_01	351.0395	[Oh.]	352.3714
268	LES_se0_ag2_m_01	351.1048	[so.]	351.5834
269	LES_int_01	352.5999	So did they have- so one of the teams to leave, like, [guards?]	356.9115
270	LES_se0_ag2_m_01	356.7483	[Yes.]	357.4291
271	LES_se0_ag2_m_01	357.7242	[Exactly.]	358.7154
272	LES_int_01	358.4143	[This is complicated.]	359.6034
273	LES_se0_ag2_m_01	359.2910	[Yeah.]	359.9063
274	LES_int_01	360.0650	That sounds fun.	360.8064
275	LES_se0_ag2_m_01	360.8064	This is like, you know, espionage [one-on-one.]	363.2320
276	LES_int_01	362.9854	[<laugh>] So you have	364.6920
277	LES_int_01	365.4288	backyards on both sides? [Y- you had] access to [both?]	368.2451
278	LES_se0_ag2_m_01	366.6271	[Yes.]	367.0756
279	LES_se0_ag2_m_01	367.0756	(pause 1.11)	368.1845
280	LES_se0_ag2_m_01	368.1845	[<ts>] Um,	368.8760
281	LES_se0_ag2_m_01	369.3423	not- a- well-	370.0138
282	LES_int_01	370.5547	Like how did you get-	371.4762
283	LES_se0_ag2_m_01	371.9769	<ts> well it's pretty much the same front door key.	374.3671
284	LES_se0_ag2_m_01	374.3671	(pause 0.27)	374.6378
285	LES_se0_ag2_m_01	374.6378	The one- [<grumbles> we have a same front door key to get in, so.]	377.7015
286	LES_int_01	375.0278	[Oh, okay. That's nice.]	377.4479
287	LES_se0_ag2_m_01	378.1053	Um, but then i- if not, you knew friends from, you know, people from the other side so y- you know, you could always get in, [or-]	383.3991
288	LES_int_01	383.1660	[Use] it.	383.7069
289	LES_se0_ag2_m_01	383.7651	you'll climb the gate. You can do something to get to the other [side of the backyard,]	386.6102
290	LES_int_01	385.7989	[Right, right.]	386.7734
291	LES_se0_ag2_m_01	387.4573	so.	387.9748
292	LES_int_01	387.9982	I've seen the- the backyard. There's another, uh,	390.7729
293	LES_int_01	390.7729	(pause 1.16)	391.9304
294	LES_int_01	391.9304	uh, NYCHA,	393.0728
295	LES_int_01	393.0728	(pause 0.33)	393.3992
296	LES_int_01	393.3992	um, <ts> where is it?	395.1711
297	LES_int_01	395.1711	(pause 0.31)	395.4835
298	LES_int_01	395.4835	On Sixth Street, [between like], C and D [or something] that- it- same layout, [small buildings. I saw the backyards] are so [nice.]	403.0838
299	LES_se0_ag2_m_01	396.5108	[Mm-hm.]	396.8791
300	LES_se0_ag2_m_01	396.8791	(pause 0.94)	397.8164
301	LES_se0_ag2_m_01	397.8164	[Mm-hm.]	398.2454
302	LES_se0_ag2_m_01	398.2454	(pause 1.30)	399.5417
303	LES_se0_ag2_m_01	399.5417	[Yeah, e- exactly. It's right up the block.]	401.4908
304	LES_se0_ag2_m_01	401.4908	(pause 1.20)	402.6875
305	LES_se0_ag2_m_01	402.6875	[Yeah, and] they backyard is like,	404.2076
306	LES_se0_ag2_m_01	405.1229	two times as big as [ours.]	406.6990
307	LES_int_01	406.3120	[Oh, really?]	407.2072
308	LES_se0_ag2_m_01	407.0067	[Yeah.]	407.4684
309	LES_int_01	407.5057	I couldn't believe it. [I was like,] oh my [God. I didn't even know] that this [existed.]	412.1063
310	LES_se0_ag2_m_01	408.2564	[Yeah.]	408.7367
311	LES_se0_ag2_m_01	408.7367	(pause 0.58)	409.3149
312	LES_se0_ag2_m_01	409.3149	[Yeah, it's a huge backyard.]	410.7681
313	LES_se0_ag2_m_01	410.7681	(pause 0.67)	411.4349
314	LES_se0_ag2_m_01	411.4349	[Huge.] And they have a basketball court back there as well.	414.3069
315	LES_int_01	414.6833	They [do? Wow.]	415.9127
316	LES_se0_ag2_m_01	415.1060	[Yeah. Mm-hm.]	416.0101
317	LES_int_01	416.1551	And you mentioned you played basketball, where [did you] play?	418.1352
318	LES_se0_ag2_m_01	417.5337	[Yeah.]	417.8240
319	LES_se0_ag2_m_01	418.2472	<ts> Um,	418.8175
320	LES_se0_ag2_m_01	418.8175	(pause 0.14)	418.9559
321	LES_se0_ag2_m_01	418.9559	well I didn't- I played-	420.0144
322	LES_se0_ag2_m_01	420.0144	(pause 0.49)	420.5087
323	LES_se0_ag2_m_01	420.5087	played in a park on- Tompkins Square Park over there,	422.6830
324	LES_int_01	422.7576	Oh you did?	423.2649
325	LES_se0_ag2_m_01	423.2565	did over there. Um, I would play, um,	425.9890
326	LES_se0_ag2_m_01	426.2515	<ts> the crazy thing when we were young,	427.7390
327	LES_se0_ag2_m_01	427.7390	(pause 0.67)	428.4104
328	LES_se0_ag2_m_01	428.4104	you know, after a certain time when-	429.6601
329	LES_se0_ag2_m_01	429.6601	(pause 0.48)	430.1357
330	LES_se0_ag2_m_01	430.1357	you know, when-	430.6988
331	LES_se0_ag2_m_01	430.6988	(pause 0.26)	430.9610
332	LES_se0_ag2_m_01	430.9610	when it's- got dark, you know m- you- you know, our parents would never let us go off the block.	434.6461
333	LES_se0_ag2_m_01	434.6461	(pause 0.38)	435.0285
334	LES_se0_ag2_m_01	435.0285	So we used to have the garbage can there	436.8004
335	LES_se0_ag2_m_01	436.8004	(pause 0.34)	437.1408
336	LES_se0_ag2_m_01	437.1408	and we used to play basketball in the garbage can.	439.2421
337	LES_int_01	439.2537	[Oh.]	440.3388
338	LES_se0_ag2_m_01	439.8357	[And then at-] at one point we had, um,	441.9947
339	LES_se0_ag2_m_01	442.3350	<ts> a basketball court	443.5148
340	LES_se0_ag2_m_01	443.5148	(pause 0.47)	443.9810
341	LES_se0_ag2_m_01	443.9810	at the end of the block, you know, we would- had a- have a portable one, so we used to play all hours of the night.	448.4169
342	LES_se0_ag2_m_01	448.4169	(pause 0.40)	448.8179
343	LES_se0_ag2_m_01	448.8179	Until the neighbors start complaining, we had to take it away	451.0498
344	LES_int_01	451.0498	[<laugh>] That's too [bad.]	452.5839
345	LES_se0_ag2_m_01	451.1990	[but.]	451.5430
346	LES_se0_ag2_m_01	451.5430	(pause 0.64)	452.1782
347	LES_se0_ag2_m_01	452.1782	[You know,] growing up in this area there was always, you know,	454.9883
348	LES_se0_ag2_m_01	455.4639	different- different, you know,	456.9794
349	LES_se0_ag2_m_01	456.9794	(pause 0.46)	457.4377
350	LES_se0_ag2_m_01	457.4377	m- you know, recreation-	458.1139
351	LES_se0_ag2_m_01	458.1139	(pause 0.28)	458.3923
352	LES_se0_ag2_m_01	458.3923	parks and recreations that you can go to, so.	460.4272
353	LES_int_01	460.5246	Yeah. So it sounds like you played	462.3299
354	LES_int_01	462.3299	(pause 0.30)	462.6336
355	LES_int_01	462.6336	on the [block.]	463.7891
356	LES_se0_ag2_m_01	463.6968	[Mm-hm.]	464.0511
357	LES_int_01	464.0884	And this is actually a nice block [because it's] not	466.5439
358	LES_se0_ag2_m_01	465.5433	[<ts> Yeah.]	465.9627
359	LES_int_01	466.9748	a through [street.]	467.8323
360	LES_se0_ag2_m_01	467.7036	[Mm-hm.]	468.1041
361	LES_int_01	468.0487	[So] you probably could play actually on,	469.5827
362	LES_int_01	470.0957	like [out on] the street [and] things like [that.]	471.7930
363	LES_se0_ag2_m_01	470.2495	[<ts>]	470.4267
364	LES_se0_ag2_m_01	470.4267	(pause 0.38)	470.8091
365	LES_se0_ag2_m_01	470.8091	[Yeah.]	471.0863
366	LES_se0_ag2_m_01	471.0863	(pause 0.54)	471.6298
367	LES_se0_ag2_m_01	471.6298	[Well] yeah, for the most part. I mean, there's,	473.6688
368	LES_se0_ag2_m_01	474.1741	um, we still got a a lot of traffic coming in, you know, um,	476.8723
369	LES_se0_ag2_m_01	476.8723	(pause 0.22)	477.0961
370	LES_se0_ag2_m_01	477.0961	a lot of people didn't know it was a dead end block, or-	479.0746
371	LES_int_01	479.0979	[Oh.]	479.8020
372	LES_se0_ag2_m_01	479.5222	[or whatever] the case is. So it's,	480.7952
373	LES_se0_ag2_m_01	481.1589	[I mean, for the] most part it still wasn't- it wasn't as bad as some of the main streets.	484.7228
374	LES_int_01	481.1589	[Right.]	481.5909
375	LES_int_01	484.9342	[Yeah.]	485.3306
