Line	Spkr	StTime	Content	EnTime
175	DCB_se1_ag1_f_03	255.1295	[We go to Dave] and Buster's a lot.	256.7015
176	DCB_se1_ag1_f_03	258.4714	Um.	259.0834
177	DCB_int_01	259.0663	Clearly I'm doing extra with my little microphone.	261.4109
178	DCB_se1_ag1_f_03	264.5226	And	265.0727
179	DCB_se1_ag1_f_03	265.0727	(pause 2.60)	267.6732
180	DCB_se1_ag1_f_03	267.6732	oh,	267.9266
181	DCB_se1_ag1_f_03	267.9266	(pause 0.11)	268.0379
182	DCB_se1_ag1_f_03	268.0379	I /?/ met my-	268.8529
183	DCB_se1_ag1_f_03	268.8529	(pause 0.22)	269.0768
184	DCB_se1_ag1_f_03	269.0768	my	269.5310
185	DCB_se1_ag1_f_03	269.5310	(pause 0.40)	269.9276
186	DCB_se1_ag1_f_03	269.9276	uncle the other day that I'd never met him before.	272.2914
187	DCB_int_01	273.9835	[Is that your mom's] brother or your	275.4510
188	DCB_se1_ag1_f_03	273.9963	[And my grand-]	274.7576
189	DCB_int_01	275.5982	dad's brother?	276.1888
190	DCB_se1_ag1_f_03	276.1451	My mom's brother.	277.2798
191	DCB_se1_ag1_f_03	278.7552	I don't really talk to my dad, so.	280.2810
192	DCB_int_01	281.0167	Mm.	281.2500
193	DCB_se1_ag1_f_03	282.1227	Um,	282.5162
194	DCB_se1_ag1_f_03	282.5162	(pause 0.89)	283.4086
195	DCB_se1_ag1_f_03	283.4086	I used to dance for the Boys and Girls Club	285.1934
196	DCB_se1_ag1_f_03	285.1934	(pause 1.70)	286.8887
197	DCB_se1_ag1_f_03	286.8887	with Miss /RD-NAME-1/.	287.8125
198	DCB_se1_ag1_f_03	287.8125	(pause 1.86)	289.6741
199	DCB_se1_ag1_f_03	289.6741	Um,	290.0227
200	DCB_se1_ag1_f_03	290.0227	(pause 1.87)	291.8971
201	DCB_se1_ag1_f_03	291.8971	I dance in the summer time with her when- when it's	294.1131
202	DCB_se1_ag1_f_03	294.1131	(pause 0.99)	295.1015
203	DCB_se1_ag1_f_03	295.1015	the summer camp.	296.0355
204	DCB_int_01	296.4322	Mm-hm.	296.7968
205	DCB_se1_ag1_f_03	297.5677	Um.	298.0379
206	DCB_se1_ag1_f_03	298.0379	(pause 4.65)	302.6912
207	DCB_se1_ag1_f_03	302.6912	That's	303.0072
208	DCB_int_01	303.2830	[That's about it?]	303.8524
209	DCB_se1_ag1_f_03	303.4173	[really it.]	303.8907
210	DCB_int_01	304.0731	Okay so let me- let me ask you some questions then.	306.2240
211	DCB_int_01	306.2240	(pause 0.63)	306.8520
212	DCB_int_01	306.8520	So- cause you just told me a whole lot of stuff that I didn't know. Cause I don't really- I've seen you, and we went on this college tour together.	312.4010
213	DCB_int_01	312.4010	(pause 0.61)	313.0120
214	DCB_int_01	313.0120	Um, so I have a lot of questions.	314.6721
215	DCB_int_01	314.6721	(pause 0.33)	315.0047
216	DCB_int_01	315.0047	So let's back up. So tell me- so when you-	317.2086
217	DCB_int_01	317.2086	(pause 0.08)	317.2879
218	DCB_int_01	317.2879	you grew up in Clay Terrace, and then	319.1815
219	DCB_int_01	319.1815	(pause 0.33)	319.5141
220	DCB_int_01	319.5141	what do you remember about your grandma? Tell me about your grandma.	321.7116
221	DCB_int_01	321.7116	(pause 0.12)	321.8268
222	DCB_int_01	321.8268	Before she passed away, what- what do you remember doing with her? Like,	324.6185
223	DCB_int_01	324.6185	(pause 0.49)	325.1111
224	DCB_int_01	325.1111	were you one of her favorites? What do- what are your favorite memories of your grandma?	328.3959
225	DCB_se1_ag1_f_03	328.7384	I was her first granddaughter.	330.2664
226	DCB_se1_ag1_f_03	330.2664	(pause 0.77)	331.0375
227	DCB_se1_ag1_f_03	331.0375	Um,	331.6517
228	DCB_se1_ag1_f_03	331.6517	(pause 1.45)	333.1007
229	DCB_se1_ag1_f_03	333.1007	she didn't play about none of her grandkids.	335.5775
230	DCB_se1_ag1_f_03	335.5775	(pause 0.85)	336.4234
231	DCB_se1_ag1_f_03	336.4234	Um,	337.0024
232	DCB_se1_ag1_f_03	337.0024	(pause 0.75)	337.7476
233	DCB_se1_ag1_f_03	337.7476	she used-	338.2434
234	DCB_se1_ag1_f_03	338.2434	(pause 0.27)	338.5121
235	DCB_se1_ag1_f_03	338.5121	she woke us up for school, she walked us to school.	341.0358
236	DCB_se1_ag1_f_03	341.0358	(pause 1.28)	342.3115
237	DCB_se1_ag1_f_03	342.3115	Um,	342.8488
238	DCB_se1_ag1_f_03	342.8488	(pause 2.15)	344.9951
239	DCB_se1_ag1_f_03	344.9951	she was a little crazy.	346.1005
240	DCB_se1_ag1_f_03	346.1005	(pause 0.41)	346.5106
241	DCB_se1_ag1_f_03	346.5106	[<laugh>]	347.9660
242	DCB_int_01	346.7985	[<laugh>]	348.5705
243	DCB_se1_ag1_f_03	349.4918	Mm.	350.2434
244	DCB_se1_ag1_f_03	350.2434	(pause 4.09)	354.3370
245	DCB_se1_ag1_f_03	354.3370	She would always tell me	355.8244
246	DCB_se1_ag1_f_03	355.8244	(pause 0.43)	356.2498
247	DCB_se1_ag1_f_03	356.2498	that if she ever left, just remember that she's always watching me.	359.7613
248	DCB_se1_ag1_f_03	359.7613	(pause 1.53)	361.2902
249	DCB_se1_ag1_f_03	361.2902	And	361.7902
250	DCB_se1_ag1_f_03	361.7902	(pause 1.21)	363.0047
251	DCB_se1_ag1_f_03	363.0047	she told me that even if	364.3700
252	DCB_se1_ag1_f_03	364.3700	(pause 0.33)	364.7000
253	DCB_se1_ag1_f_03	364.7000	she passed a- even when she passed away,	366.9352
254	DCB_se1_ag1_f_03	366.9352	(pause 0.50)	367.4310
255	DCB_se1_ag1_f_03	367.4310	that	367.8468
256	DCB_se1_ag1_f_03	367.8468	(pause 0.24)	368.0899
257	DCB_se1_ag1_f_03	368.0899	she will always be there by my side and	370.1722
258	DCB_se1_ag1_f_03	370.1722	(pause 0.23)	370.4025
259	DCB_se1_ag1_f_03	370.4025	she'll pull me	371.0032
260	DCB_se1_ag1_f_03	371.0032	(pause 0.81)	371.8125
261	DCB_se1_ag1_f_03	371.8125	through every	372.5993
262	DCB_se1_ag1_f_03	372.5993	(pause 0.36)	372.9640
263	DCB_se1_ag1_f_03	372.9640	thing- obstacle that I go through even though she's not here with me.	375.7564
264	DCB_int_01	380.1635	So	380.8501
265	DCB_int_01	380.8501	(pause 2.43)	383.2815
266	DCB_int_01	383.2815	how old- how old were you when she passed away?	385.4278
267	DCB_se1_ag1_f_03	386.5377	I don't remember how old I was but I remember the year she passed away, she passed away in two-thousand nine.	390.4160
268	DCB_int_01	390.9128	She passed away in two-thousand nine.	392.1283
269	DCB_int_01	392.1283	(pause 0.73)	392.8544
270	DCB_int_01	392.8544	How'd you f- were you- were you with her when she passed away? Or d- were you at school? Like, were you-	396.6575
271	DCB_se1_ag1_f_03	396.6697	Um,	397.1495
272	DCB_se1_ag1_f_03	397.1495	(pause 0.53)	397.6805
273	DCB_se1_ag1_f_03	397.6805	I was home.	398.4194
274	DCB_se1_ag1_f_03	398.4194	(pause 2.10)	400.5202
275	DCB_se1_ag1_f_03	400.5202	I was- I was- I- I seen her when she was having her aneurism.	403.8404
276	DCB_se1_ag1_f_03	403.8404	(pause 1.50)	405.3392
277	DCB_se1_ag1_f_03	405.3392	And	406.0667
278	DCB_se1_ag1_f_03	406.0667	(pause 0.73)	406.7960
279	DCB_se1_ag1_f_03	406.7960	like some days later,	407.8700
280	DCB_se1_ag1_f_03	407.8700	(pause 0.34)	408.2123
281	DCB_se1_ag1_f_03	408.2123	they told us that my grandmother had passed away.	409.9123
282	DCB_int_01	411.1870	Mm.	411.5133
283	DCB_int_01	411.5133	(pause 0.92)	412.4313
284	DCB_int_01	412.4313	Was she like a big- was she the center of your family? Like-	414.8166
285	DCB_se1_ag1_f_03	415.3062	Yeah cause after she passed away a whole lot of stuff happened.	417.8012
286	DCB_int_01	418.2266	Oh that's when things kind of got-	419.4510
287	DCB_se1_ag1_f_03	419.7325	Went downhill.	420.4266
288	DCB_int_01	421.0120	Mm.	421.3546
289	DCB_int_01	421.3546	(pause 1.37)	422.7232
290	DCB_int_01	422.7232	And do you think it's because she passed because she was kind of the rock for your family?	425.8253
291	DCB_int_01	425.8253	(pause 0.76)	426.5897
292	DCB_int_01	426.5897	Did y'all have traditions	427.7831
293	DCB_int_01	427.7831	(pause 0.40)	428.1795
294	DCB_int_01	428.1795	like, with your-	428.8160
295	DCB_int_01	428.8160	(pause 0.09)	428.9056
296	DCB_int_01	428.9056	besides going to South Carolina did y'all have other family traditions?	431.3629
297	DCB_se1_ag1_f_03	432.0780	Um,	432.4874
298	DCB_se1_ag1_f_03	432.4874	(pause 1.35)	433.8372
299	DCB_se1_ag1_f_03	433.8372	we had- we have a cookout	435.0687
300	DCB_se1_ag1_f_03	435.0687	(pause 0.71)	435.7756
301	DCB_se1_ag1_f_03	435.7756	all the time, like-	436.6328
302	DCB_se1_ag1_f_03	436.6328	(pause 1.59)	438.2251
303	DCB_se1_ag1_f_03	438.2251	and	438.6185
304	DCB_se1_ag1_f_03	438.6185	(pause 0.26)	438.8744
305	DCB_se1_ag1_f_03	438.8744	certain people cooked certain foods.	440.6145
306	DCB_int_01	442.1146	And did that stop after your grandma died?	443.8066
307	DCB_se1_ag1_f_03	444.8008	<ts> It slowed down.	445.8372
308	DCB_int_01	446.6337	Oh.	446.9830
309	DCB_int_01	446.9830	(pause 1.21)	448.1914
310	DCB_int_01	448.1914	So tell me- tell me about your- Did you live in a house or an apartment when you- when you lived with your grandma?	452.8514
311	DCB_se1_ag1_f_03	453.4237	We was living in a- in a apartment.	455.0870
312	DCB_int_01	455.6621	Okay.	456.0620
313	DCB_int_01	456.0620	(pause 0.37)	456.4330
314	DCB_int_01	456.4330	So where do you live now?	457.3757
315	DCB_se1_ag1_f_03	457.7796	I live in a apartment with my foster mom.	459.4141
316	DCB_se1_ag1_f_03	459.4141	(pause 0.37)	459.7884
317	DCB_se1_ag1_f_03	459.7884	I'll be going home with my mom soon.	461.4189
318	DCB_se1_ag1_f_03	461.4189	(pause 0.89)	462.3083
319	DCB_se1_ag1_f_03	462.3083	Well I basically am living with my mom but	463.8660
320	DCB_se1_ag1_f_03	463.8660	(pause 0.67)	464.5409
321	DCB_se1_ag1_f_03	464.5409	my-	465.1199
322	DCB_se1_ag1_f_03	465.1199	(pause 0.36)	465.4845
323	DCB_se1_ag1_f_03	465.4845	my school stuff /still say/ with my foster mom.	467.5089
324	DCB_int_01	467.6333	So how did- okay, so do you mind telling me how you got into foster care, like	470.5185
325	DCB_int_01	470.5185	(pause 0.16)	470.6816
326	DCB_int_01	470.6816	and how that happened?	471.4323
327	DCB_se1_ag1_f_03	471.5805	/Mm-hm./	472.1711
328	DCB_se1_ag1_f_03	472.1711	(pause 0.19)	472.3577
329	DCB_se1_ag1_f_03	472.3577	So,	472.7416
330	DCB_se1_ag1_f_03	472.7416	(pause 0.70)	473.4414
331	DCB_se1_ag1_f_03	473.4414	my uncle and	474.6665
332	DCB_se1_ag1_f_03	474.6665	(pause 0.20)	474.8680
333	DCB_se1_ag1_f_03	474.8680	my step-father, which is not my step-father anymore,	477.2862
334	DCB_se1_ag1_f_03	477.2862	(pause 0.92)	478.2106
335	DCB_se1_ag1_f_03	478.2106	um,	478.7320
336	DCB_se1_ag1_f_03	478.7320	(pause 0.78)	479.5118
337	DCB_se1_ag1_f_03	479.5118	we were all living in a house,	480.9032
338	DCB_se1_ag1_f_03	480.9032	(pause 0.37)	481.2742
339	DCB_se1_ag1_f_03	481.2742	and	482.0131
340	DCB_se1_ag1_f_03	482.0131	(pause 0.59)	482.6049
341	DCB_se1_ag1_f_03	482.6049	my-	483.4013
342	DCB_se1_ag1_f_03	483.4013	(pause 0.26)	483.6636
343	DCB_se1_ag1_f_03	483.6636	um, my step-father and my uncle,	485.7133
344	DCB_se1_ag1_f_03	485.7133	(pause 0.33)	486.0428
345	DCB_se1_ag1_f_03	486.0428	they were smoking marijuana.	487.2231
346	DCB_se1_ag1_f_03	487.2231	(pause 0.28)	487.5013
347	DCB_se1_ag1_f_03	487.5013	And	487.8756
348	DCB_se1_ag1_f_03	487.8756	(pause 0.34)	488.2114
349	DCB_se1_ag1_f_03	488.2114	they came into the house,	489.4234
350	DCB_se1_ag1_f_03	489.4234	(pause 0.43)	489.8556
351	DCB_se1_ag1_f_03	489.8556	and they seen a whole lot of marijuana because someone called the police and lied and said that	493.7157
352	DCB_se1_ag1_f_03	493.7157	(pause 0.39)	494.1091
353	DCB_se1_ag1_f_03	494.1091	my fath- my step-father and my uncle was selling	496.6788
354	DCB_se1_ag1_f_03	496.6788	(pause 0.17)	496.8471
355	DCB_se1_ag1_f_03	496.8471	marijuana out of the house. They found a ounce of weed in our closet.	499.2551
356	DCB_int_01	500.6529	Mm.	500.9729
357	DCB_int_01	500.9729	(pause 0.96)	501.9323
358	DCB_int_01	501.9323	And so they took you guys out of the house?	503.7787
359	DCB_int_01	503.7787	(pause 0.47)	504.2507
360	DCB_int_01	504.2507	Did y'all get separated or were y'all able to all go together?	506.7403
361	DCB_se1_ag1_f_03	507.0463	At first me and my sister was together	508.8055
362	DCB_se1_ag1_f_03	508.8055	(pause 0.13)	508.9335
363	DCB_se1_ag1_f_03	508.9335	but me and her kept getting into it,	510.4682
364	DCB_se1_ag1_f_03	510.4682	(pause 0.59)	511.0631
365	DCB_se1_ag1_f_03	511.0631	so they separated us.	512.1667
366	DCB_se1_ag1_f_03	512.1667	(pause 0.29)	512.4577
367	DCB_se1_ag1_f_03	512.4577	My little brothers are- were together.	514.0379
368	DCB_se1_ag1_f_03	514.0379	(pause 0.25)	514.2906
369	DCB_se1_ag1_f_03	514.2906	Then my mom was pregnant when she got-	515.9596
370	DCB_se1_ag1_f_03	515.9596	(pause 0.78)	516.7433
371	DCB_se1_ag1_f_03	516.7433	when we got taken away.	517.7713
372	DCB_se1_ag1_f_03	517.7713	(pause 0.18)	517.9492
373	DCB_se1_ag1_f_03	517.9492	So my little brother has always been home, all his life.	520.2452
374	DCB_int_01	520.9488	So your little brother's with your mom.	522.3338
375	DCB_int_01	522.3338	(pause 0.37)	522.7049
376	DCB_int_01	522.7049	Okay.	523.0729
377	DCB_int_01	523.0729	(pause 0.42)	523.4886
378	DCB_int_01	523.4886	And so-	524.3170
379	DCB_int_01	524.3170	(pause 0.47)	524.7904
380	DCB_int_01	524.7904	and so now you are- you said you get to go back home with- you get to go back [home?]	528.2018
381	DCB_se1_ag1_f_03	527.7421	[I'm home] with her but [my-]	529.2614
382	DCB_int_01	528.9960	[Mm-hm.]	529.2603
383	DCB_se1_ag1_f_03	529.7732	my paperwork haven't got switched over yet to her address.	532.6783
384	DCB_int_01	532.9776	Okay.	533.3263
385	DCB_int_01	533.3263	(pause 0.27)	533.5918
386	DCB_int_01	533.5918	And-	533.8540
387	DCB_int_01	533.8540	(pause 0.12)	533.9756
388	DCB_int_01	533.9756	and the reason that-	534.5609
389	DCB_int_01	534.5609	(pause 0.19)	534.7465
390	DCB_int_01	534.7465	so, nothing that they did- So you get to go back home [because-]	537.7084
391	DCB_se1_ag1_f_03	537.1646	[Mm-hm.]	537.5188
392	DCB_int_01	538.2298	because your time is up or whatever the case [may be?]	540.5002
393	DCB_se1_ag1_f_03	540.1227	[No.]	540.4970
394	DCB_se1_ag1_f_03	540.7529	She /did had/ everything she had to do, she had to get a new home, she had to get a job.	544.9155
395	DCB_se1_ag1_f_03	544.9155	(pause 0.50)	545.4126
396	DCB_se1_ag1_f_03	545.4126	And in order for her to get a new home, she had to into a shelt- shelter to get a voucher.	549.1455
397	DCB_se1_ag1_f_03	549.1455	(pause 0.55)	549.6956
398	DCB_se1_ag1_f_03	549.6956	And now she has a job, she works at a hotel, I don't know the name of it.	552.9384
399	DCB_int_01	553.1367	Mm-hm.	553.5220
